chapter,verse,texte
3,9,"Ἀλλ’ 235 {CONJ} οὐ 3756 {PRT-N} προκόψουσιν 4298 {V-FAI-3P} ἐπὶ 1909 {PREP} πλεῖον· 4183 {A-ASN-C} ἡ 3588 {T-NSF} γὰρ 1063 {CONJ} ἄνοια 454 {N-NSF} αὐτῶν 846 {P-GPM} ἔκδηλος 1552 {A-NSF} ἔσται 1510 {V-FDI-3S} πᾶσιν, 3956 {A-DPM} ὡς 5613 {ADV} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἐκείνων 1565 {D-GPM} ἐγένετο. 1096 {V-2ADI-3S} "
3,10,"Σὺ 4771 {P-2NS} δὲ 1161 {CONJ} παρηκολούθηκάς 3877 {V-RAI-2S} μου 1473 {P-1GS} τῇ 3588 {T-DSF} διδασκαλίᾳ, 1319 {N-DSF} τῇ 3588 {T-DSF} ἀγωγῇ, 72 {N-DSF} τῇ 3588 {T-DSF} προθέσει, 4286 {N-DSF} τῇ 3588 {T-DSF} πίστει, 4102 {N-DSF} τῇ 3588 {T-DSF} μακροθυμίᾳ, 3115 {N-DSF} τῇ 3588 {T-DSF} ἀγάπῃ, 26 {N-DSF} τῇ 3588 {T-DSF} ὑπομονῇ, 5281 {N-DSF} "
3,11,"τοῖς 3588 {T-DPM} διωγμοῖς, 1375 {N-DPM} τοῖς 3588 {T-DPN} παθήμασιν, 3804 {N-DPN} οἷά 3634 {R-NPN} μοι 1473 {P-1DS} ἐγένετο 1096 {V-2ADI-3S} ἐν 1722 {PREP} Ἀντιοχείᾳ, 490 {N-DSF} ἐν 1722 {PREP} Ἰκονίῳ, 2430 {N-DSN} ἐν 1722 {PREP} Λύστροις, 3082 {N-DPN} οἵους 3634 {K-APM} διωγμοὺς 1375 {N-APM} ὑπήνεγκα· 5297 {V-AAI-1S} καὶ 2532 {CONJ} ἐκ 1537 {PREP} πάντων 3956 {A-GPM} με 1473 {P-1AS} ἐρρύσατο 4506 {V-ANI-3S} ὁ 3588 {T-NSM} κύριος. 2962 {N-NSM} "
3,12,Καὶ 2532 {CONJ} πάντες 3956 {A-NPM} δὲ 1161 {CONJ} οἱ 3588 {T-NPM} θέλοντες 2309 {V-PAP-NPM} εὐσεβῶς 2153 {ADV} ζῇν 2198 {V-PAN} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ 2424 {N-DSM} διωχθήσονται. 1377 {V-FPI-3P}
3,13,"Πονηροὶ 4190 {A-NPM} δὲ 1161 {CONJ} ἄνθρωποι 444 {N-NPM} καὶ 2532 {CONJ} γόητες 1114 {N-NPM} προκόψουσιν 4298 {V-FAI-3P} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} χεῖρον, 5501 {A-ASN} πλανῶντες 4105 {V-PAP-NPM} καὶ 2532 {CONJ} πλανώμενοι. 4105 {V-PPP-NPM} "
3,14,"Σὺ 4771 {P-2NS} δὲ 1161 {CONJ} μένε 3306 {V-PAM-2S} ἐν 1722 {PREP} οἷς 3739 {R-DPN} ἔμαθες 3129 {V-2AAI-2S} καὶ 2532 {CONJ} ἐπιστώθης, 4104 {V-API-2S} εἰδὼς 1492 {V-RAP-NSM} παρὰ 3844 {PREP} τίνος 5101 {I-GSM} ἔμαθες, 3129 {V-2AAI-2S} "
3,15,"καὶ 2532 {CONJ} ὅτι 3754 {CONJ} ἀπὸ 575 {PREP} βρέφους 1025 {N-GSN} τὰ 3588 {T-APN} ἱερὰ 2413 {A-APN} γράμματα 1121 {N-APN} οἶδας, 1492 {V-RAI-2S} τὰ 3588 {T-APN} δυνάμενά 1410 {V-PNP-APN} σε 4771 {P-2AS} σοφίσαι 4679 {V-AAN} εἰς 1519 {PREP} σωτηρίαν 4991 {N-ASF} διὰ 1223 {PREP} πίστεως 4102 {N-GSF} τῆς 3588 {T-GSF} ἐν 1722 {PREP} χριστῷ 5547 {N-DSM} Ἰησοῦ. 2424 {N-DSM} "
3,16,"Πᾶσα 3956 {A-NSF} γραφὴ 1124 {N-NSF} θεόπνευστος 2315 {A-NSF} καὶ 2532 {CONJ} ὠφέλιμος 5624 {A-NSF} πρὸς 4314 {PREP} διδασκαλίαν, 1319 {N-ASF} πρὸς 4314 {PREP} ἔλεγχον, 1650 {N-ASM} πρὸς 4314 {PREP} ἐπανόρθωσιν, 1882 {N-ASF} πρὸς 4314 {PREP} παιδείαν 3809 {N-ASF} τὴν 3588 {T-ASF} ἐν 1722 {PREP} δικαιοσύνῃ· 1343 {N-DSF} "
3,17,"ἵνα 2443 {CONJ} ἄρτιος 739 {A-NSM} ᾖ 1510 {V-PAS-3S} ὁ 3588 {T-NSM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἄνθρωπος, 444 {N-NSM} πρὸς 4314 {PREP} πᾶν 3956 {A-ASN} ἔργον 2041 {N-ASN} ἀγαθὸν 18 {A-ASN} ἐξηρτισμένος. 1822 {V-RPP-NSM} "
4,1,"Διαμαρτύρομαι 1263 {V-PNI-1S} οὖν 3767 {CONJ} ἐγὼ 1473 {P-1NS} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} τοῦ 3588 {T-GSM} μέλλοντος 3195 {V-PAP-GSM} κρίνειν 2919 {V-PAN} ζῶντας 2198 {V-PAP-APM} καὶ 2532 {CONJ} νεκρούς, 3498 {A-APM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} ἐπιφάνειαν 2015 {N-ASF} αὐτοῦ 846 {P-GSM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} βασιλείαν 932 {N-ASF} αὐτοῦ, 846 {P-GSM} "
4,2,"κήρυξον 2784 {V-AAM-2S} τὸν 3588 {T-ASM} λόγον, 3056 {N-ASM} ἐπίστηθι 2186 {V-2AAM-2S} εὐκαίρως, 2122 {ADV} ἀκαίρως, 171 {ADV} ἔλεγξον, 1651 {V-AAM-2S} ἐπιτίμησον, 2008 {V-AAM-2S} παρακάλεσον, 3870 {V-AAM-2S} ἐν 1722 {PREP} πάσῃ 3956 {A-DSF} μακροθυμίᾳ 3115 {N-DSF} καὶ 2532 {CONJ} διδαχῇ. 1322 {N-DSF} "
4,3,"Ἔσται 1510 {V-FDI-3S} γὰρ 1063 {CONJ} καιρὸς 2540 {N-NSM} ὅτε 3753 {ADV} τῆς 3588 {T-GSF} ὑγιαινούσης 5198 {V-PAP-GSF} διδασκαλίας 1319 {N-GSF} οὐκ 3756 {PRT-N} ἀνέξονται, 430 {V-FDI-3P} ἀλλὰ 235 {CONJ} κατὰ 2596 {PREP} τὰς 3588 {T-APF} ἐπιθυμίας 1939 {N-APF} τὰς 3588 {T-APF} ἰδίας 2398 {A-APF} ἑαυτοῖς 1438 {F-3DPM} ἐπισωρεύσουσιν 2002 {V-FAI-3P} διδασκάλους, 1320 {N-APM} κνηθόμενοι 2833 {V-PPP-NPM} τὴν 3588 {T-ASF} ἀκοήν· 189 {N-ASF} "
4,4,"καὶ 2532 {CONJ} ἀπὸ 575 {PREP} μὲν 3303 {PRT} τῆς 3588 {T-GSF} ἀληθείας 225 {N-GSF} τὴν 3588 {T-ASF} ἀκοὴν 189 {N-ASF} ἀποστρέψουσιν, 654 {V-FAI-3P} ἐπὶ 1909 {PREP} δὲ 1161 {CONJ} τοὺς 3588 {T-APM} μύθους 3454 {N-APM} ἐκτραπήσονται. 1624 {V-2FPI-3P} "
4,5,"Σὺ 4771 {P-2NS} δὲ 1161 {CONJ} νῆφε 3525 {V-PAM-2S} ἐν 1722 {PREP} πᾶσιν, 3956 {A-DPN} κακοπάθησον, 2553 {V-AAM-2S} ἔργον 2041 {N-ASN} ποίησον 4160 {V-AAM-2S} εὐαγγελιστοῦ, 2099 {N-GSM} τὴν 3588 {T-ASF} διακονίαν 1248 {N-ASF} σου 4771 {P-2GS} πληροφόρησον. 4135 {V-AAM-2S} "
4,6,"Ἐγὼ 1473 {P-1NS} γὰρ 1063 {CONJ} ἤδη 2235 {ADV} σπένδομαι, 4689 {V-PPI-1S} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καιρὸς 2540 {N-NSM} τῆς 3588 {T-GSF} ἐμῆς 1699 {S-1SGSF} ἀναλύσεως 359 {N-GSF} ἐφέστηκεν. 2186 {V-RAI-3S} "
4,7,"Τὸν 3588 {T-ASM} ἀγῶνα 73 {N-ASM} τὸν 3588 {T-ASM} καλὸν 2570 {A-ASM} ἠγώνισμαι, 75 {V-RNI-1S} τὸν 3588 {T-ASM} δρόμον 1408 {N-ASM} τετέλεκα, 5055 {V-RAI-1S} τὴν 3588 {T-ASF} πίστιν 4102 {N-ASF} τετήρηκα· 5083 {V-RAI-1S} "
4,8,"λοιπόν, 3062 {A-ASN} ἀπόκειταί 606 {V-PNI-3S} μοι 1473 {P-1DS} ὁ 3588 {T-NSM} τῆς 3588 {T-GSF} δικαιοσύνης 1343 {N-GSF} στέφανος, 4735 {N-NSM} ὃν 3739 {R-ASM} ἀποδώσει 591 {V-FAI-3S} μοι 1473 {P-1DS} ὁ 3588 {T-NSM} κύριος 2962 {N-NSM} ἐν 1722 {PREP} ἐκείνῃ 1565 {D-DSF} τῇ 3588 {T-DSF} ἡμέρᾳ, 2250 {N-DSF} ὁ 3588 {T-NSM} δίκαιος 1342 {A-NSM} κριτής· 2923 {N-NSM} οὐ 3756 {PRT-N} μόνον 3440 {ADV} δὲ 1161 {CONJ} ἐμοί, 1473 {P-1DS} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} πᾶσιν 3956 {A-DPM} τοῖς 3588 {T-DPM} ἠγαπηκόσιν 25 {V-RAP-DPM} τὴν 3588 {T-ASF} ἐπιφάνειαν 2015 {N-ASF} αὐτοῦ. 846 {P-GSM} "
4,9,"Σπούδασον 4704 {V-AAM-2S} ἐλθεῖν 2064 {V-2AAN} πρός 4314 {PREP} με 1473 {P-1AS} ταχέως· 5030 {ADV} "
4,10,"Δημᾶς 1214 {N-NSM} γάρ 1063 {CONJ} με 1473 {P-1AS} ἐγκατέλιπεν, 1459 {V-2AAI-3S} ἀγαπήσας 25 {V-AAP-NSM} τὸν 3588 {T-ASM} νῦν 3568 {ADV} αἰῶνα, 165 {N-ASM} καὶ 2532 {CONJ} ἐπορεύθη 4198 {V-AOI-3S} εἰς 1519 {PREP} Θεσσαλονίκην· 2332 {N-ASF} Κρήσκης 2913 {N-NSM} εἰς 1519 {PREP} Γαλατίαν, 1053 {N-ASF} Τίτος 5103 {N-NSM} εἰς 1519 {PREP} Δαλματίαν. 1149 {N-ASF} "
4,11,Λουκᾶς 3065 {N-NSM} ἐστὶν 1510 {V-PAI-3S} μόνος 3441 {A-NSM} μετ’ 3326 {PREP} ἐμοῦ. 1473 {P-1GS} Μάρκον 3138 {N-ASM} ἀναλαβὼν 353 {V-2AAP-NSM} ἄγε 71 {V-PAM-2S} μετὰ 3326 {PREP} σεαυτοῦ· 4572 {F-2GSM} ἔστιν 1510 {V-PAI-3S} γάρ 1063 {CONJ} μοι 1473 {P-1DS} εὔχρηστος 2173 {A-NSM} εἰς 1519 {PREP} διακονίαν. 1248 {N-ASF} 
4,12,Τυχικὸν 5190 {N-ASM} δὲ 1161 {CONJ} ἀπέστειλα 649 {V-AAI-1S} εἰς 1519 {PREP} Ἔφεσον. 2181 {N-ASF}
4,13,"Τὸν 3588 {T-ASM} φελόνην 5341 {N-ASM} ὃν 3739 {R-ASM} ἀπέλιπον 620 {V-2AAI-1S} ἐν 1722 {PREP} Τρῳάδι 5174 {N-DSF} παρὰ 3844 {PREP} Κάρπῳ, 2591 {N-DSM} ἐρχόμενος 2064 {V-PNP-NSM} φέρε, 5342 {V-PAM-2S} καὶ 2532 {CONJ} τὰ 3588 {T-APN} βιβλία, 975 {N-APN} μάλιστα 3122 {ADV-S} τὰς 3588 {T-APF} μεμβράνας. 3200 {N-APF} "
4,14,Ἀλέξανδρος 223 {N-NSM} ὁ 3588 {T-NSM} χαλκεὺς 5471 {N-NSM} πολλά 4183 {A-APN} μοι 1473 {P-1DS} κακὰ 2556 {A-APN} ἐνεδείξατο· 1731 {V-AMI-3S} ἀποδῴη 591 {V-2AAO-3S} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} κύριος 2962 {N-NSM} κατὰ 2596 {PREP} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} αὐτοῦ· 846 {P-GSM}
4,15,"ὃν 3739 {R-ASM} καὶ 2532 {CONJ} σὺ 4771 {P-2NS} φυλάσσου, 5442 {V-PMM-2S} λίαν 3029 {ADV} γὰρ 1063 {CONJ} ἀνθέστηκεν 436 {V-RAI-3S} τοῖς 3588 {T-DPM} ἡμετέροις 2251 {S-1PDPM} λόγοις. 3056 {N-DPM} "
4,16,"Ἐν 1722 {PREP} τῇ 3588 {T-DSF} πρώτῃ 4413 {A-DSF-S} μου 1473 {P-1GS} ἀπολογίᾳ 627 {N-DSF} οὐδείς 3762 {A-NSM-N} μοι 1473 {P-1DS} συμπαρεγένετο, 4836 {V-2ADI-3S} ἀλλὰ 235 {CONJ} πάντες 3956 {A-NPM} με 1473 {P-1AS} ἐγκατέλιπον· 1459 {V-2AAI-3P} μὴ 3361 {PRT-N} αὐτοῖς 846 {P-DPM} λογισθείη. 3049 {V-AOO-3S} "
4,17,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} κύριός 2962 {N-NSM} μοι 1473 {P-1DS} παρέστη, 3936 {V-2AAI-3S} καὶ 2532 {CONJ} ἐνεδυνάμωσέν 1743 {V-AAI-3S} με, 1473 {P-1AS} ἵνα 2443 {CONJ} δι’ 1223 {PREP} ἐμοῦ 1473 {P-1GS} τὸ 3588 {T-NSN} κήρυγμα 2782 {N-NSN} πληροφορηθῇ, 4135 {V-APS-3S} καὶ 2532 {CONJ} ἀκούσῃ 191 {V-AAS-3S} πάντα 3956 {A-NPN} τὰ 3588 {T-NPN} ἔθνη· 1484 {N-NPN} καὶ 2532 {CONJ} ἐρρύσθην 4506 {V-API-1S} ἐκ 1537 {PREP} στόματος 4750 {N-GSN} λέοντος. 3023 {N-GSM} "
4,18,"Καὶ 2532 {CONJ} ῥύσεταί 4506 {V-FDI-3S} με 1473 {P-1AS} ὁ 3588 {T-NSM} κύριος 2962 {N-NSM} ἀπὸ 575 {PREP} παντὸς 3956 {A-GSN} ἔργου 2041 {N-GSN} πονηροῦ, 4190 {A-GSN} καὶ 2532 {CONJ} σώσει 4982 {V-FAI-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} βασιλείαν 932 {N-ASF} αὐτοῦ 846 {P-GSM} τὴν 3588 {T-ASF} ἐπουράνιον· 2032 {A-ASF} ᾧ 3739 {R-DSM} ἡ 3588 {T-NSF} δόξα 1391 {N-NSF} εἰς 1519 {PREP} τοὺς 3588 {T-APM} αἰῶνας 165 {N-APM} τῶν 3588 {T-GPM} αἰώνων. 165 {N-GPM} Ἀμήν. 281 {HEB} "
4,19,"Ἄσπασαι 782 {V-ADM-2S} Πρίσκαν 4251 {N-ASF} καὶ 2532 {CONJ} Ἀκύλαν, 207 {N-ASM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} Ὀνησιφόρου 3683 {N-GSM} οἶκον. 3624 {N-ASM} "
4,20,Ἔραστος 2037 {N-NSM} ἔμεινεν 3306 {V-AAI-3S} ἐν 1722 {PREP} Κορίνθῳ· 2882 {N-DSF} Τρόφιμον 5161 {N-ASM} δὲ 1161 {CONJ} ἀπέλιπον 620 {V-2AAI-1S} ἐν 1722 {PREP} Μιλήτῳ 3399 {N-DSF} ἀσθενοῦντα. 770 {V-PAP-ASM} 
4,21,"Σπούδασον 4704 {V-AAM-2S} πρὸ 4253 {PREP} χειμῶνος 5494 {N-GSM} ἐλθεῖν. 2064 {V-2AAN} Ἀσπάζεταί 782 {V-PNI-3S} σε 4771 {P-2AS} Εὔβουλος, 2103 {N-NSM} καὶ 2532 {CONJ} Πούδης, 4227 {N-NSM} καὶ 2532 {CONJ} Λῖνος, 3044 {N-NSM} καὶ 2532 {CONJ} Κλαυδία, 2803 {N-NSF} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ἀδελφοὶ 80 {N-NPM} πάντες. 3956 {A-NPM} "
4,22,"Ὁ 3588 {T-NSM} κύριος 2962 {N-NSM} Ἰησοῦς 2424 {N-NSM} χριστὸς 5547 {N-NSM} μετὰ 3326 {PREP} τοῦ 3588 {T-GSN} πνεύματός 4151 {N-GSN} σου. 4771 {P-2GS} Ἡ 3588 {T-NSF} χάρις 5485 {N-NSF} μεθ’ 3326 {PREP} ὑμῶν. 4771 {P-2GP} Ἀμήν. 281 {HEB} "
