chapter,verse,texte
3,15,"ἐν 1722 {PREP} τῷ 3588 {T-DSN} λέγεσθαι, 3004 {V-PPN} Σήμερον 4594 {ADV} ἐὰν 1437 {COND} τῆς 3588 {T-GSF} φωνῆς 5456 {N-GSF} αὐτοῦ 846 {P-GSM} ἀκούσητε, 191 {V-AAS-2P} μὴ 3361 {PRT-N} σκληρύνητε 4645 {V-PAS-2P} τὰς 3588 {T-APF} καρδίας 2588 {N-APF} ὑμῶν, 4771 {P-2GP} ὡς 5613 {ADV} ἐν 1722 {PREP} τῷ 3588 {T-DSM} παραπικρασμῷ. 3894 {N-DSM} "
3,16,"Τινὲς 5100 {X-NPM} γὰρ 1063 {CONJ} ἀκούσαντες 191 {V-AAP-NPM} παρεπίκραναν, 3893 {V-AAI-3P} ἀλλ’ 235 {CONJ} οὐ 3756 {PRT-N} πάντες 3956 {A-NPM} οἱ 3588 {T-NPM} ἐξελθόντες 1831 {V-2AAP-NPM} ἐξ 1537 {PREP} Αἰγύπτου 125 {N-GSF} διὰ 1223 {PREP} Μωϋσέως. 3475 {N-GSM} "
3,17,"Τίσιν 5101 {I-DPM} δὲ 1161 {CONJ} προσώχθισεν 4360 {V-AAI-3S} τεσσαράκοντα 5062 {A-NUI} ἔτη, 2094 {N-APN} Οὐχὶ 3780 {PRT-I} τοῖς 3588 {T-DPM} ἁμαρτήσασιν, 264 {V-AAP-DPM} ὧν 3739 {R-GPM} τὰ 3588 {T-NPN} κῶλα 2966 {N-NPN} ἔπεσεν 4098 {V-2AAI-3S} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ἐρήμῳ, 2048 {A-DSF} "
3,18,"Τίσιν 5101 {I-DPM} δὲ 1161 {CONJ} ὤμοσεν 3660 {V-AAI-3S} μὴ 3361 {PRT-N} εἰσελεύσεσθαι 1525 {V-FDN} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσιν 2663 {N-ASF} αὐτοῦ, 846 {P-GSM} εἰ 1487 {COND} μὴ 3361 {PRT-N} τοῖς 3588 {T-DPM} ἀπειθήσασιν, 544 {V-AAP-DPM} "
3,19,Καὶ 2532 {CONJ} βλέπομεν 991 {V-PAI-1P} ὅτι 3754 {CONJ} οὐκ 3756 {PRT-N} ἠδυνήθησαν 1410 {V-AOI-3P-ATT} εἰσελθεῖν 1525 {V-2AAN} δι’ 1223 {PREP} ἀπιστίαν. 570 {N-ASF} 
4,1,"Φοβηθῶμεν 5399 {V-AOS-1P} οὖν 3767 {CONJ} μήποτε 3379 {ADV-N} καταλειπομένης 2641 {V-PPP-GSF} ἐπαγγελίας 1860 {N-GSF} εἰσελθεῖν 1525 {V-2AAN} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσιν 2663 {N-ASF} αὐτοῦ, 846 {P-GSM} δοκῇ 1380 {V-PAS-3S} τις 5100 {X-NSM} ἐξ 1537 {PREP} ὑμῶν 4771 {P-2GP} ὑστερηκέναι. 5302 {V-RAN} "
4,2,"Καὶ 2532 {CONJ} γάρ 1063 {CONJ} ἐσμεν 1510 {V-PAI-1P} εὐηγγελισμένοι, 2097 {V-RPP-NPM} καθάπερ 2509 {ADV} κἀκεῖνοι· 2548 {D-NPM-K} ἀλλ’ 235 {CONJ} οὐκ 3756 {PRT-N} ὠφέλησεν 5623 {V-AAI-3S} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} τῆς 3588 {T-GSF} ἀκοῆς 189 {N-GSF} ἐκείνους, 1565 {D-APM} μὴ 3361 {PRT-N} συγκεκραμένους 4786 {V-RPP-APM} τῇ 3588 {T-DSF} πίστει 4102 {N-DSF} τοῖς 3588 {T-DPM} ἀκούσασιν. 191 {V-AAP-DPM} "
4,3,"Εἰσερχόμεθα 1525 {V-PNI-1P} γὰρ 1063 {CONJ} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσιν 2663 {N-ASF} οἱ 3588 {T-NPM} πιστεύσαντες, 4100 {V-AAP-NPM} καθὼς 2531 {ADV} εἴρηκεν, 2046 {V-RAI-3S-ATT} Ὡς 5613 {ADV} ὤμοσα 3660 {V-AAI-1S} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ὀργῇ 3709 {N-DSF} μου, 1473 {P-1GS} Εἰ 1487 {COND} εἰσελεύσονται 1525 {V-FDI-3P} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσίν 2663 {N-ASF} μου· 1473 {P-1GS} καίτοι 2543 {CONJ} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} ἀπὸ 575 {PREP} καταβολῆς 2602 {N-GSF} κόσμου 2889 {N-GSM} γενηθέντων. 1096 {V-AOP-GPN} "
4,4,"Εἴρηκεν 2046 {V-RAI-3S-ATT} γάρ 1063 {CONJ} που 4225 {ADV} περὶ 4012 {PREP} τῆς 3588 {T-GSF} ἑβδόμης 1442 {A-GSF} οὕτως, 3779 {ADV} Καὶ 2532 {CONJ} κατέπαυσεν 2664 {V-AAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ἡμέρᾳ 2250 {N-DSF} τῇ 3588 {T-DSF} ἑβδόμῃ 1442 {A-DSF} ἀπὸ 575 {PREP} πάντων 3956 {A-GPN} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} αὐτοῦ· 846 {P-GSM} "
4,5,"καὶ 2532 {CONJ} ἐν 1722 {PREP} τούτῳ 3778 {D-DSM} πάλιν, 3825 {ADV} Εἰ 1487 {COND} εἰσελεύσονται 1525 {V-FDI-3P} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσίν 2663 {N-ASF} μου. 1473 {P-1GS} "
4,6,"Ἐπεὶ 1893 {CONJ} οὖν 3767 {CONJ} ἀπολείπεται 620 {V-PPI-3S} τινὰς 5100 {X-APM} εἰσελθεῖν 1525 {V-2AAN} εἰς 1519 {PREP} αὐτήν, 846 {P-ASF} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} πρότερον 4386 {ADV-C} εὐαγγελισθέντες 2097 {V-APP-NPM} οὐκ 3756 {PRT-N} εἰσῆλθον 1525 {V-2AAI-3P} δι’ 1223 {PREP} ἀπείθειαν, 543 {N-ASF} "
4,7,"πάλιν 3825 {ADV} τινὰ 5100 {X-ASF} ὁρίζει 3724 {V-PAI-3S} ἡμέραν, 2250 {N-ASF} Σήμερον, 4594 {ADV} ἐν 1722 {PREP} Δαυὶδ 1138 {N-PRI} λέγων, 3004 {V-PAP-NSM} μετὰ 3326 {PREP} τοσοῦτον 5118 {D-ASM} χρόνον, 5550 {N-ASM} καθὼς 2531 {ADV} εἴρηται, 2046 {V-RPI-3S} Σήμερον 4594 {ADV} ἐὰν 1437 {COND} τῆς 3588 {T-GSF} φωνῆς 5456 {N-GSF} αὐτοῦ 846 {P-GSM} ἀκούσητε, 191 {V-AAS-2P} μὴ 3361 {PRT-N} σκληρύνητε 4645 {V-PAS-2P} τὰς 3588 {T-APF} καρδίας 2588 {N-APF} ὑμῶν. 4771 {P-2GP} "
4,8,"Εἰ 1487 {COND} γὰρ 1063 {CONJ} αὐτοὺς 846 {P-APM} Ἰησοῦς 2424 {N-NSM} κατέπαυσεν, 2664 {V-AAI-3S} οὐκ 3756 {PRT-N} ἂν 302 {PRT} περὶ 4012 {PREP} ἄλλης 243 {A-GSF} ἐλάλει 2980 {V-IAI-3S} μετὰ 3326 {PREP} ταῦτα 3778 {D-APN} ἡμέρας. 2250 {N-GSF} "
4,9,Ἄρα 686 {PRT} ἀπολείπεται 620 {V-PPI-3S} σαββατισμὸς 4520 {N-NSM} τῷ 3588 {T-DSM} λαῷ 2992 {N-DSM} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM}
4,10,"Ὁ 3588 {T-NSM} γὰρ 1063 {CONJ} εἰσελθὼν 1525 {V-2AAP-NSM} εἰς 1519 {PREP} τὴν 3588 {T-ASF} κατάπαυσιν 2663 {N-ASF} αὐτοῦ 846 {P-GSM} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} κατέπαυσεν 2664 {V-AAI-3S} ἀπὸ 575 {PREP} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} αὐτοῦ, 846 {P-GSM} ὥσπερ 5618 {ADV} ἀπὸ 575 {PREP} τῶν 3588 {T-GPN} ἰδίων 2398 {A-GPN} ὁ 3588 {T-NSM} θεός. 2316 {N-NSM} "
4,11,"Σπουδάσωμεν 4704 {V-AAS-1P} οὖν 3767 {CONJ} εἰσελθεῖν 1525 {V-2AAN} εἰς 1519 {PREP} ἐκείνην 1565 {D-ASF} τὴν 3588 {T-ASF} κατάπαυσιν, 2663 {N-ASF} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} ἐν 1722 {PREP} τῷ 3588 {T-DSN} αὐτῷ 846 {P-DSN} τις 5100 {X-NSM} ὑποδείγματι 5262 {N-DSN} πέσῃ 4098 {V-2AAS-3S} τῆς 3588 {T-GSF} ἀπειθείας. 543 {N-GSF} "
4,12,"Ζῶν 2198 {V-PAP-NSM} γὰρ 1063 {CONJ} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} ἐνεργής, 1756 {A-NSM} καὶ 2532 {CONJ} τομώτερος 5114 {A-NSM-C} ὑπὲρ 5228 {PREP} πᾶσαν 3956 {A-ASF} μάχαιραν 3162 {N-ASF} δίστομον, 1366 {A-ASF} καὶ 2532 {CONJ} διϊκνούμενος 1338 {V-PNP-NSM} ἄχρι 891 {ADV} μερισμοῦ 3311 {N-GSM} ψυχῆς 5590 {N-GSF} τε 5037 {PRT} καὶ 2532 {CONJ} πνεύματος, 4151 {N-GSN} ἁρμῶν 719 {N-GPM} τε 5037 {PRT} καὶ 2532 {CONJ} μυελῶν, 3452 {N-GPM} καὶ 2532 {CONJ} κριτικὸς 2924 {A-NSM} ἐνθυμήσεων 1761 {N-GPF} καὶ 2532 {CONJ} ἐννοιῶν 1771 {N-GPF} καρδίας. 2588 {N-GSF} "
4,13,Καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} κτίσις 2937 {N-NSF} ἀφανὴς 852 {A-NSF} ἐνώπιον 1799 {PREP} αὐτοῦ· 846 {P-GSM} πάντα 3956 {A-NPN} δὲ 1161 {CONJ} γυμνὰ 1131 {A-NPN} καὶ 2532 {CONJ} τετραχηλισμένα 5136 {V-RPP-NPN} τοῖς 3588 {T-DPM} ὀφθαλμοῖς 3788 {N-DPM} αὐτοῦ 846 {P-GSM} πρὸς 4314 {PREP} ὃν 3739 {R-ASM} ἡμῖν 1473 {P-1DP} ὁ 3588 {T-NSM} λόγος. 3056 {N-NSM} 
4,14,"Ἔχοντες 2192 {V-PAP-NPM} οὖν 3767 {CONJ} ἀρχιερέα 749 {N-ASM} μέγαν, 3173 {A-ASM} διεληλυθότα 1330 {V-2RAP-ASM} τοὺς 3588 {T-APM} οὐρανούς, 3772 {N-APM} Ἰησοῦν 2424 {N-ASM} τὸν 3588 {T-ASM} υἱὸν 5207 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} κρατῶμεν 2902 {V-PAS-1P} τῆς 3588 {T-GSF} ὁμολογίας. 3671 {N-GSF} "
4,15,"Οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} ἔχομεν 2192 {V-PAI-1P} ἀρχιερέα 749 {N-ASM} μὴ 3361 {PRT-N} δυνάμενον 1410 {V-PNP-ASM} συμπαθῆσαι 4834 {V-AAN} ταῖς 3588 {T-DPF} ἀσθενείαις 769 {N-DPF} ἡμῶν, 1473 {P-1GP} πεπειραμένον 3987 {V-RPP-ASM} δὲ 1161 {CONJ} κατὰ 2596 {PREP} πάντα 3956 {A-APN} καθ’ 2596 {PREP} ὁμοιότητα, 3665 {N-ASF} χωρὶς 5565 {ADV} ἁμαρτίας. 266 {N-GSF} "
4,16,"Προσερχώμεθα 4334 {V-PNS-1P} οὖν 3767 {CONJ} μετὰ 3326 {PREP} παρρησίας 3954 {N-GSF} τῷ 3588 {T-DSM} θρόνῳ 2362 {N-DSM} τῆς 3588 {T-GSF} χάριτος, 5485 {N-GSF} ἵνα 2443 {CONJ} λάβωμεν 2983 {V-2AAS-1P} ἔλεον, 1656 {N-ASM} καὶ 2532 {CONJ} χάριν 5485 {N-ASF} εὕρωμεν 2147 {V-2AAS-1P} εἰς 1519 {PREP} εὔκαιρον 2121 {A-ASF} βοήθειαν. 996 {N-ASF} "
5,1,"Πᾶς 3956 {A-NSM} γὰρ 1063 {CONJ} ἀρχιερεύς, 749 {N-NSM} ἐξ 1537 {PREP} ἀνθρώπων 444 {N-GPM} λαμβανόμενος, 2983 {V-PPP-NSM} ὑπὲρ 5228 {PREP} ἀνθρώπων 444 {N-GPM} καθίσταται 2525 {V-PPI-3S} τὰ 3588 {T-APN} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} θεόν, 2316 {N-ASM} ἵνα 2443 {CONJ} προσφέρῃ 4374 {V-PAS-3S} δῶρά 1435 {N-APN} τε 5037 {PRT} καὶ 2532 {CONJ} θυσίας 2378 {N-APF} ὑπὲρ 5228 {PREP} ἁμαρτιῶν· 266 {N-GPF} "
5,2,"μετριοπαθεῖν 3356 {V-PAN} δυνάμενος 1410 {V-PNP-NSM} τοῖς 3588 {T-DPM} ἀγνοοῦσιν 50 {V-PAP-DPM} καὶ 2532 {CONJ} πλανωμένοις, 4105 {V-PPP-DPM} ἐπεὶ 1893 {CONJ} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} περίκειται 4029 {V-PNI-3S} ἀσθένειαν· 769 {N-ASF} "
5,3,"καὶ 2532 {CONJ} διὰ 1223 {PREP} ταύτην 3778 {D-ASF} ὀφείλει, 3784 {V-PAI-3S} καθὼς 2531 {ADV} περὶ 4012 {PREP} τοῦ 3588 {T-GSM} λαοῦ, 2992 {N-GSM} οὕτως 3779 {ADV} καὶ 2532 {CONJ} περὶ 4012 {PREP} ἑαυτοῦ, 1438 {F-3GSM} προσφέρειν 4374 {V-PAN} ὑπὲρ 5228 {PREP} ἁμαρτιῶν. 266 {N-GPF} "
5,4,"Καὶ 2532 {CONJ} οὐχ 3756 {PRT-N} ἑαυτῷ 1438 {F-3DSM} τις 5100 {X-NSM} λαμβάνει 2983 {V-PAI-3S} τὴν 3588 {T-ASF} τιμήν, 5092 {N-ASF} ἀλλὰ 235 {CONJ} καλούμενος 2564 {V-PPP-NSM} ὑπὸ 5259 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καθάπερ 2509 {ADV} καὶ 2532 {CONJ} Ἀαρών. 2 {N-PRI} "
5,5,"Οὕτως 3779 {ADV} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} χριστὸς 5547 {N-NSM} οὐχ 3756 {PRT-N} ἑαυτὸν 1438 {F-3ASM} ἐδόξασεν 1392 {V-AAI-3S} γενηθῆναι 1096 {V-AON} ἀρχιερέα, 749 {N-ASM} ἀλλ’ 235 {CONJ} ὁ 3588 {T-NSM} λαλήσας 2980 {V-AAP-NSM} πρὸς 4314 {PREP} αὐτόν, 846 {P-ASM} Υἱός 5207 {N-NSM} μου 1473 {P-1GS} εἶ 1510 {V-PAI-2S} σύ, 4771 {P-2NS} ἐγὼ 1473 {P-1NS} σήμερον 4594 {ADV} γεγέννηκά 1080 {V-RAI-1S} σε. 4771 {P-2AS} "
5,6,"Καθὼς 2531 {ADV} καὶ 2532 {CONJ} ἐν 1722 {PREP} ἑτέρῳ 2087 {A-DSM} λέγει, 3004 {V-PAI-3S} Σὺ 4771 {P-2NS} ἱερεὺς 2409 {N-NSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} αἰῶνα 165 {N-ASM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδέκ. 3198 {N-PRI} "
5,7,"Ὃς 3739 {R-NSM} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} ἡμέραις 2250 {N-DPF} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} αὐτοῦ, 846 {P-GSM} δεήσεις 1162 {N-APF} τε 5037 {PRT} καὶ 2532 {CONJ} ἱκετηρίας 2428 {N-APF} πρὸς 4314 {PREP} τὸν 3588 {T-ASM} δυνάμενον 1410 {V-PNP-ASM} σῴζειν 4982 {V-PAN} αὐτὸν 846 {P-ASM} ἐκ 1537 {PREP} θανάτου 2288 {N-GSM} μετὰ 3326 {PREP} κραυγῆς 2906 {N-GSF} ἰσχυρᾶς 2478 {A-GSF} καὶ 2532 {CONJ} δακρύων 1144 {N-GPN} προσενέγκας, 4374 {V-AAP-NSM} καὶ 2532 {CONJ} εἰσακουσθεὶς 1522 {V-APP-NSM} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} εὐλαβείας, 2124 {N-GSF} "
5,8,"καίπερ 2539 {CONJ} ὢν 1510 {V-PAP-NSM} υἱός, 5207 {N-NSM} ἔμαθεν 3129 {V-2AAI-3S} ἀφ’ 575 {PREP} ὧν 3739 {R-GPN} ἔπαθεν 3958 {V-2AAI-3S} τὴν 3588 {T-ASF} ὑπακοήν, 5218 {N-ASF} "
5,9,καὶ 2532 {CONJ} τελειωθεὶς 5048 {V-APP-NSM} ἐγένετο 1096 {V-2ADI-3S} τοῖς 3588 {T-DPM} ὑπακούουσιν 5219 {V-PAP-DPM} αὐτῷ 846 {P-DSM} πᾶσιν 3956 {A-DPM} αἴτιος 159 {A-NSM} σωτηρίας 4991 {N-GSF} αἰωνίου· 166 {A-GSF} 
5,10,προσαγορευθεὶς 4316 {V-APP-NSM} ὑπὸ 5259 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἀρχιερεὺς 749 {N-NSM} κατὰ 2596 {PREP} τὴν 3588 {T-ASF} τάξιν 5010 {N-ASF} Μελχισεδέκ. 3198 {N-PRI}
5,11,"Περὶ 4012 {PREP} οὗ 3739 {R-GSM} πολὺς 4183 {A-NSM} ἡμῖν 1473 {P-1DP} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} καὶ 2532 {CONJ} δυσερμήνευτος 1421 {A-NSM} λέγειν, 3004 {V-PAN} ἐπεὶ 1893 {CONJ} νωθροὶ 3576 {A-NPM} γεγόνατε 1096 {V-2RAI-2P} ταῖς 3588 {T-DPF} ἀκοαῖς. 189 {N-DPF} "
5,12,"Καὶ 2532 {CONJ} γὰρ 1063 {CONJ} ὀφείλοντες 3784 {V-PAP-NPM} εἶναι 1510 {V-PAN} διδάσκαλοι 1320 {N-NPM} διὰ 1223 {PREP} τὸν 3588 {T-ASM} χρόνον, 5550 {N-ASM} πάλιν 3825 {ADV} χρείαν 5532 {N-ASF} ἔχετε 2192 {V-PAI-2P} τοῦ 3588 {T-GSN} διδάσκειν 1321 {V-PAN} ὑμᾶς, 4771 {P-2AP} τίνα 5101 {I-NPN} τὰ 3588 {T-NPN} στοιχεῖα 4747 {N-NPN} τῆς 3588 {T-GSF} ἀρχῆς 746 {N-GSF} τῶν 3588 {T-GPN} λογίων 3051 {N-GPN} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} καὶ 2532 {CONJ} γεγόνατε 1096 {V-2RAI-2P} χρείαν 5532 {N-ASF} ἔχοντες 2192 {V-PAP-NPM} γάλακτος, 1051 {N-GSN} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} στερεᾶς 4731 {A-GSF} τροφῆς. 5160 {N-GSF} "
5,13,Πᾶς 3956 {A-NSM} γὰρ 1063 {CONJ} ὁ 3588 {T-NSM} μετέχων 3348 {V-PAP-NSM} γάλακτος 1051 {N-GSN} ἄπειρος 552 {A-NSM} λόγου 3056 {N-GSM} δικαιοσύνης· 1343 {N-GSF} νήπιος 3516 {A-NSM} γάρ 1063 {CONJ} ἐστιν. 1510 {V-PAI-3S}
5,14,"Τελείων 5046 {A-GPM} δέ 1161 {CONJ} ἐστιν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} στερεὰ 4731 {A-NSF} τροφή, 5160 {N-NSF} τῶν 3588 {T-GPM} διὰ 1223 {PREP} τὴν 3588 {T-ASF} ἕξιν 1838 {N-ASF} τὰ 3588 {T-APN} αἰσθητήρια 145 {N-APN} γεγυμνασμένα 1128 {V-RPP-APN} ἐχόντων 2192 {V-PAP-GPM} πρὸς 4314 {PREP} διάκρισιν 1253 {N-ASF} καλοῦ 2570 {A-GSN} τε 5037 {PRT} καὶ 2532 {CONJ} κακοῦ. 2556 {A-GSN} "
6,1,"Διό, 1352 {CONJ} ἀφέντες 863 {V-2AAP-NPM} τὸν 3588 {T-ASM} τῆς 3588 {T-GSF} ἀρχῆς 746 {N-GSF} τοῦ 3588 {T-GSM} χριστοῦ 5547 {N-GSM} λόγον, 3056 {N-ASM} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} τελειότητα 5047 {N-ASF} φερώμεθα, 5342 {V-PPS-1P} μὴ 3361 {PRT-N} πάλιν 3825 {ADV} θεμέλιον 2310 {N-ASM} καταβαλλόμενοι 2598 {V-PMP-NPM} μετανοίας 3341 {N-GSF} ἀπὸ 575 {PREP} νεκρῶν 3498 {A-GPN} ἔργων, 2041 {N-GPN} καὶ 2532 {CONJ} πίστεως 4102 {N-GSF} ἐπὶ 1909 {PREP} θεόν, 2316 {N-ASM} "
6,2,"βαπτισμῶν 909 {N-GPM} διδαχῆς, 1322 {N-GSF} ἐπιθέσεώς 1936 {N-GSF} τε 5037 {PRT} χειρῶν, 5495 {N-GPF} ἀναστάσεώς 386 {N-GSF} τε 5037 {PRT} νεκρῶν, 3498 {A-GPM} καὶ 2532 {CONJ} κρίματος 2917 {N-GSN} αἰωνίου. 166 {A-GSN} "
6,3,"Καὶ 2532 {CONJ} τοῦτο 3778 {D-ASN} ποιήσωμεν, 4160 {V-AAS-1P} ἐάνπερ 1437 {COND} ἐπιτρέπῃ 2010 {V-PAS-3S} ὁ 3588 {T-NSM} θεός. 2316 {N-NSM} "
6,4,"Ἀδύνατον 102 {A-NSN} γὰρ 1063 {CONJ} τοὺς 3588 {T-APM} ἅπαξ 530 {ADV} φωτισθέντας, 5461 {V-APP-APM} γευσαμένους 1089 {V-ADP-APM} τε 5037 {PRT} τῆς 3588 {T-GSF} δωρεᾶς 1431 {N-GSF} τῆς 3588 {T-GSF} ἐπουρανίου, 2032 {A-GSF} καὶ 2532 {CONJ} μετόχους 3353 {A-APM} γενηθέντας 1096 {V-AOP-APM} πνεύματος 4151 {N-GSN} ἁγίου, 40 {A-GSN} "
6,5,"καὶ 2532 {CONJ} καλὸν 2570 {A-ASN} γευσαμένους 1089 {V-ADP-APM} θεοῦ 2316 {N-GSM} ῥῆμα, 4487 {N-ASN} δυνάμεις 1411 {N-APF} τε 5037 {PRT} μέλλοντος 3195 {V-PAP-GSM} αἰῶνος, 165 {N-GSM} "
6,6,"καὶ 2532 {CONJ} παραπεσόντας, 3895 {V-2AAP-APM} πάλιν 3825 {ADV} ἀνακαινίζειν 340 {V-PAN} εἰς 1519 {PREP} μετάνοιαν, 3341 {N-ASF} ἀνασταυροῦντας 388 {V-PAP-APM} ἑαυτοῖς 1438 {F-3DPM} τὸν 3588 {T-ASM} υἱὸν 5207 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} παραδειγματίζοντας. 3856 {V-PAP-APM} "
6,7,"Γῆ 1093 {N-NSF} γὰρ 1063 {CONJ} ἡ 3588 {T-NSF} πιοῦσα 4095 {V-2AAP-NSF} τὸν 3588 {T-ASM} ἐπ’ 1909 {PREP} αὐτῆς 846 {P-GSF} πολλάκις 4178 {ADV} ἐρχόμενον 2064 {V-PNP-ASM} ὑετόν, 5205 {N-ASM} καὶ 2532 {CONJ} τίκτουσα 5088 {V-PAP-NSF} βοτάνην 1008 {N-ASF} εὔθετον 2111 {A-ASF} ἐκείνοις 1565 {D-DPM} δι’ 1223 {PREP} οὓς 3739 {R-APM} καὶ 2532 {CONJ} γεωργεῖται, 1090 {V-PPI-3S} μεταλαμβάνει 3335 {V-PAI-3S} εὐλογίας 2129 {N-GSF} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} "
6,8,"ἐκφέρουσα 1627 {V-PAP-NSF} δὲ 1161 {CONJ} ἀκάνθας 173 {N-APF} καὶ 2532 {CONJ} τριβόλους, 5146 {N-APM} ἀδόκιμος 96 {A-NSF} καὶ 2532 {CONJ} κατάρας 2671 {N-GSF} ἐγγύς, 1451 {ADV} ἧς 3739 {R-GSF} τὸ 3588 {T-NSN} τέλος 5056 {N-NSN} εἰς 1519 {PREP} καῦσιν. 2740 {N-ASF} "
6,9,"Πεπείσμεθα 3982 {V-RPI-1P} δὲ 1161 {CONJ} περὶ 4012 {PREP} ὑμῶν, 4771 {P-2GP} ἀγαπητοί, 27 {A-VPM} τὰ 3588 {T-APN} κρείσσονα 2908 {A-APN-C} καὶ 2532 {CONJ} ἐχόμενα 2192 {V-PPP-APN} σωτηρίας, 4991 {N-GSF} εἰ 1487 {COND} καὶ 2532 {CONJ} οὕτως 3779 {ADV} λαλοῦμεν· 2980 {V-PAI-1P} "
6,10,"οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} ἄδικος 94 {A-NSM} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} ἐπιλαθέσθαι 1950 {V-2ADN} τοῦ 3588 {T-GSN} ἔργου 2041 {N-GSN} ὑμῶν, 4771 {P-2GP} καὶ 2532 {CONJ} τοῦ 3588 {T-GSM} κόπου 2873 {N-GSM} τῆς 3588 {T-GSF} ἀγάπης 26 {N-GSF} ἧς 3739 {R-GSF} ἐνεδείξασθε 1731 {V-AMI-2P} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ, 846 {P-GSM} διακονήσαντες 1247 {V-AAP-NPM} τοῖς 3588 {T-DPM} ἁγίοις 40 {A-DPM} καὶ 2532 {CONJ} διακονοῦντες. 1247 {V-PAP-NPM} "
6,11,Ἐπιθυμοῦμεν 1937 {V-PAI-1P} δὲ 1161 {CONJ} ἕκαστον 1538 {A-ASM} ὑμῶν 4771 {P-2GP} τὴν 3588 {T-ASF} αὐτὴν 846 {P-ASF} ἐνδείκνυσθαι 1731 {V-PMN} σπουδὴν 4710 {N-ASF} πρὸς 4314 {PREP} τὴν 3588 {T-ASF} πληροφορίαν 4136 {N-ASF} τῆς 3588 {T-GSF} ἐλπίδος 1680 {N-GSF} ἄχρι 891 {ADV} τέλους· 5056 {N-GSN}
6,12,"ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} νωθροὶ 3576 {A-NPM} γένησθε, 1096 {V-2ADS-2P} μιμηταὶ 3402 {N-NPM} δὲ 1161 {CONJ} τῶν 3588 {T-GPM} διὰ 1223 {PREP} πίστεως 4102 {N-GSF} καὶ 2532 {CONJ} μακροθυμίας 3115 {N-GSF} κληρονομούντων 2816 {V-PAP-GPM} τὰς 3588 {T-APF} ἐπαγγελίας. 1860 {N-APF} "
6,13,"Τῷ 3588 {T-DSM} γὰρ 1063 {CONJ} Ἀβραὰμ 11 {N-PRI} ἐπαγγειλάμενος 1861 {V-ADP-NSM} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} ἐπεὶ 1893 {CONJ} κατ’ 2596 {PREP} οὐδενὸς 3762 {A-GSM-N} εἶχεν 2192 {V-IAI-3S} μείζονος 3173 {A-GSM-C} ὀμόσαι, 3660 {V-AAN} ὤμοσεν 3660 {V-AAI-3S} καθ’ 2596 {PREP} ἑαυτοῦ, 1438 {F-3GSM} "
