chapter,verse,texte
4,6,"Ταῦτα 3778 {D-APN} ὑποτιθέμενος 5294 {V-PMP-NSM} τοῖς 3588 {T-DPM} ἀδελφοῖς 80 {N-DPM} καλὸς 2570 {A-NSM} ἔσῃ 1510 {V-FDI-2S} διάκονος 1249 {N-NSM} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} ἐντρεφόμενος 1789 {V-PPP-NSM} τοῖς 3588 {T-DPM} λόγοις 3056 {N-DPM} τῆς 3588 {T-GSF} πίστεως, 4102 {N-GSF} καὶ 2532 {CONJ} τῆς 3588 {T-GSF} καλῆς 2570 {A-GSF} διδασκαλίας 1319 {N-GSF} ᾗ 3739 {R-DSF} παρηκολούθηκας. 3877 {V-RAI-2S} "
4,7,Τοὺς 3588 {T-APM} δὲ 1161 {CONJ} βεβήλους 952 {A-APM} καὶ 2532 {CONJ} γραώδεις 1126 {A-APM} μύθους 3454 {N-APM} παραιτοῦ. 3868 {V-PNM-2S} Γύμναζε 1128 {V-PAM-2S} δὲ 1161 {CONJ} σεαυτὸν 4572 {F-2ASM} πρὸς 4314 {PREP} εὐσέβειαν· 2150 {N-ASF} 
4,8,"ἡ 3588 {T-NSF} γὰρ 1063 {CONJ} σωματικὴ 4984 {A-NSF} γυμνασία 1129 {N-NSF} πρὸς 4314 {PREP} ὀλίγον 3641 {A-ASN} ἐστὶν 1510 {V-PAI-3S} ὠφέλιμος· 5624 {A-NSF} ἡ 3588 {T-NSF} δὲ 1161 {CONJ} εὐσέβεια 2150 {N-NSF} πρὸς 4314 {PREP} πάντα 3956 {A-APN} ὠφέλιμός 5624 {A-NSF} ἐστιν, 1510 {V-PAI-3S} ἐπαγγελίαν 1860 {N-ASF} ἔχουσα 2192 {V-PAP-NSF} ζωῆς 2222 {N-GSF} τῆς 3588 {T-GSF} νῦν 3568 {ADV} καὶ 2532 {CONJ} τῆς 3588 {T-GSF} μελλούσης. 3195 {V-PAP-GSF} "
4,9,Πιστὸς 4103 {A-NSM} ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} καὶ 2532 {CONJ} πάσης 3956 {A-GSF} ἀποδοχῆς 594 {N-GSF} ἄξιος. 514 {A-NSM}
4,10,"Εἰς 1519 {PREP} τοῦτο 3778 {D-ASN} γὰρ 1063 {CONJ} καὶ 2532 {CONJ} κοπιῶμεν 2872 {V-PAI-1P} καὶ 2532 {CONJ} ὀνειδιζόμεθα, 3679 {V-PPI-1P} ὅτι 3754 {CONJ} ἠλπίκαμεν 1679 {V-RAI-1P} ἐπὶ 1909 {PREP} θεῷ 2316 {N-DSM} ζῶντι, 2198 {V-PAP-DSM} ὅς 3739 {R-NSM} ἐστιν 1510 {V-PAI-3S} σωτὴρ 4990 {N-NSM} πάντων 3956 {A-GPM} ἀνθρώπων, 444 {N-GPM} μάλιστα 3122 {ADV-S} πιστῶν. 4103 {A-GPM} "
4,11,Παράγγελλε 3853 {V-PAM-2S} ταῦτα 3778 {D-APN} καὶ 2532 {CONJ} δίδασκε. 1321 {V-PAM-2S} 
4,12,"Μηδείς 3367 {A-NSM-N} σου 4771 {P-2GS} τῆς 3588 {T-GSF} νεότητος 3503 {N-GSF} καταφρονείτω, 2706 {V-PAM-3S} ἀλλὰ 235 {CONJ} τύπος 5179 {N-NSM} γίνου 1096 {V-PNM-2S} τῶν 3588 {T-GPM} πιστῶν 4103 {A-GPM} ἐν 1722 {PREP} λόγῳ, 3056 {N-DSM} ἐν 1722 {PREP} ἀναστροφῇ, 391 {N-DSF} ἐν 1722 {PREP} ἀγάπῃ, 26 {N-DSF} ἐν 1722 {PREP} πνεύματι, 4151 {N-DSN} ἐν 1722 {PREP} πίστει, 4102 {N-DSF} ἐν 1722 {PREP} ἁγνείᾳ. 47 {N-DSF} "
4,13,"Ἕως 2193 {ADV} ἔρχομαι, 2064 {V-PNI-1S} πρόσεχε 4337 {V-PAM-2S} τῇ 3588 {T-DSF} ἀναγνώσει, 320 {N-DSF} τῇ 3588 {T-DSF} παρακλήσει, 3874 {N-DSF} τῇ 3588 {T-DSF} διδασκαλίᾳ. 1319 {N-DSF} "
4,14,"Μὴ 3361 {PRT-N} ἀμέλει 272 {V-PAM-2S} τοῦ 3588 {T-GSN} ἐν 1722 {PREP} σοὶ 4771 {P-2DS} χαρίσματος, 5486 {N-GSN} ὃ 3739 {R-NSN} ἐδόθη 1325 {V-API-3S} σοι 4771 {P-2DS} διὰ 1223 {PREP} προφητείας 4394 {N-GSF} μετὰ 3326 {PREP} ἐπιθέσεως 1936 {N-GSF} τῶν 3588 {T-GPF} χειρῶν 5495 {N-GPF} τοῦ 3588 {T-GSN} πρεσβυτερίου. 4244 {N-GSN} "
4,15,"Ταῦτα 3778 {D-APN} μελέτα, 3191 {V-PAM-2S} ἐν 1722 {PREP} τούτοις 3778 {D-DPN} ἴσθι, 1510 {V-PAM-2S} ἵνα 2443 {CONJ} σου 4771 {P-2GS} ἡ 3588 {T-NSF} προκοπὴ 4297 {N-NSF} φανερὰ 5318 {A-NSF} ᾖ 1510 {V-PAS-3S} ἐν 1722 {PREP} πᾶσιν. 3956 {A-DPM} "
4,16,Ἔπεχε 1907 {V-PAM-2S} σεαυτῷ 4572 {F-2DSM} καὶ 2532 {CONJ} τῇ 3588 {T-DSF} διδασκαλίᾳ. 1319 {N-DSF} Ἐπίμενε 1961 {V-PAM-2S} αὐτοῖς· 846 {P-DPN} τοῦτο 3778 {D-ASN} γὰρ 1063 {CONJ} ποιῶν 4160 {V-PAP-NSM} καὶ 2532 {CONJ} σεαυτὸν 4572 {F-2ASM} σώσεις 4982 {V-FAI-2S} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} ἀκούοντάς 191 {V-PAP-APM} σου. 4771 {P-2GS}
5,1,"Πρεσβυτέρῳ 4245 {A-DSM-C} μὴ 3361 {PRT-N} ἐπιπλήξῃς, 1969 {V-AAS-2S} ἀλλὰ 235 {CONJ} παρακάλει 3870 {V-PAM-2S} ὡς 5613 {ADV} πατέρα· 3962 {N-ASM} νεωτέρους, 3501 {A-APM-C} ὡς 5613 {ADV} ἀδελφούς· 80 {N-APM} "
5,2,"πρεσβυτέρας, 4245 {A-APF-C} ὡς 5613 {ADV} μητέρας· 3384 {N-APF} νεωτέρας, 3501 {A-APF-C} ὡς 5613 {ADV} ἀδελφάς, 79 {N-APF} ἐν 1722 {PREP} πάσῃ 3956 {A-DSF} ἁγνείᾳ. 47 {N-DSF} "
5,3,Χήρας 5503 {N-APF} τίμα 5091 {V-PAM-2S} τὰς 3588 {T-APF} ὄντως 3689 {ADV} χήρας. 5503 {N-APF}
5,4,"Εἰ 1487 {COND} δέ 1161 {CONJ} τις 5100 {X-NSF} χήρα 5503 {N-NSF} τέκνα 5043 {N-APN} ἢ 2228 {PRT} ἔκγονα 1549 {A-APN} ἔχει, 2192 {V-PAI-3S} μανθανέτωσαν 3129 {V-PAM-3P} πρῶτον 4412 {ADV-S} τὸν 3588 {T-ASM} ἴδιον 2398 {A-ASM} οἶκον 3624 {N-ASM} εὐσεβεῖν, 2151 {V-PAN} καὶ 2532 {CONJ} ἀμοιβὰς 287 {N-APF} ἀποδιδόναι 591 {V-PAN} τοῖς 3588 {T-DPM} προγόνοις· 4269 {N-DPM} τοῦτο 3778 {D-NSN} γάρ 1063 {CONJ} ἐστιν 1510 {V-PAI-3S} ἀπόδεκτον 587 {A-NSN} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} "
5,5,"Ἡ 3588 {T-NSF} δὲ 1161 {CONJ} ὄντως 3689 {ADV} χήρα 5503 {N-NSF} καὶ 2532 {CONJ} μεμονωμένη 3443 {V-RPP-NSF} ἤλπικεν 1679 {V-RAI-3S} ἐπὶ 1909 {PREP} τὸν 3588 {T-ASM} θεόν, 2316 {N-ASM} καὶ 2532 {CONJ} προσμένει 4357 {V-PAI-3S} ταῖς 3588 {T-DPF} δεήσεσιν 1162 {N-DPF} καὶ 2532 {CONJ} ταῖς 3588 {T-DPF} προσευχαῖς 4335 {N-DPF} νυκτὸς 3571 {N-GSF} καὶ 2532 {CONJ} ἡμέρας. 2250 {N-GSF} "
5,6,"Ἡ 3588 {T-NSF} δὲ 1161 {CONJ} σπαταλῶσα, 4684 {V-PAP-NSF} ζῶσα 2198 {V-PAP-NSF} τέθνηκεν. 2348 {V-RAI-3S} "
5,7,"Καὶ 2532 {CONJ} ταῦτα 3778 {D-APN} παράγγελλε, 3853 {V-PAM-2S} ἵνα 2443 {CONJ} ἀνεπίληπτοι 423 {A-NPM} ὦσιν. 1510 {V-PAS-3P} "
5,8,"Εἰ 1487 {COND} δέ 1161 {CONJ} τις 5100 {X-NSM} τῶν 3588 {T-GPM} ἰδίων 2398 {A-GPM} καὶ 2532 {CONJ} μάλιστα 3122 {ADV-S} τῶν 3588 {T-GPM} οἰκείων 3609 {A-GPM} οὐ 3756 {PRT-N} προνοεῖ, 4306 {V-PAI-3S} τὴν 3588 {T-ASF} πίστιν 4102 {N-ASF} ἤρνηται, 720 {V-RNI-3S} καὶ 2532 {CONJ} ἔστιν 1510 {V-PAI-3S} ἀπίστου 571 {A-GSM} χείρων. 5501 {A-NSM-C} "
5,9,"Χήρα 5503 {N-NSF} καταλεγέσθω 2639 {V-PPM-3S} μὴ 3361 {PRT-N} ἔλαττον 1640 {A-NSN} ἐτῶν 2094 {N-GPN} ἑξήκοντα, 1835 {A-NUI} γεγονυῖα 1096 {V-2RAP-NSF} ἑνὸς 1520 {A-GSM} ἀνδρὸς 435 {N-GSM} γυνή, 1135 {N-NSF} "
5,10,"ἐν 1722 {PREP} ἔργοις 2041 {N-DPN} καλοῖς 2570 {A-DPN} μαρτυρουμένη, 3140 {V-PPP-NSF} εἰ 1487 {COND} ἐτεκνοτρόφησεν, 5044 {V-AAI-3S} εἰ 1487 {COND} ἐξενοδόχησεν, 3580 {V-AAI-3S} εἰ 1487 {COND} ἁγίων 40 {A-GPM} πόδας 4228 {N-APM} ἔνιψεν, 3538 {V-AAI-3S} εἰ 1487 {COND} θλιβομένοις 2346 {V-PPP-DPM} ἐπήρκεσεν, 1884 {V-AAI-3S} εἰ 1487 {COND} παντὶ 3956 {A-DSN} ἔργῳ 2041 {N-DSN} ἀγαθῷ 18 {A-DSN} ἐπηκολούθησεν. 1872 {V-AAI-3S} "
5,11,"Νεωτέρας 3501 {A-APF-C} δὲ 1161 {CONJ} χήρας 5503 {N-APF} παραιτοῦ· 3868 {V-PNM-2S} ὅταν 3752 {CONJ} γὰρ 1063 {CONJ} καταστρηνιάσωσιν 2691 {V-AAS-3P} τοῦ 3588 {T-GSM} χριστοῦ, 5547 {N-GSM} γαμεῖν 1060 {V-PAN} θέλουσιν, 2309 {V-PAI-3P} "
5,12,"ἔχουσαι 2192 {V-PAP-NPF} κρίμα, 2917 {N-ASN} ὅτι 3754 {CONJ} τὴν 3588 {T-ASF} πρώτην 4413 {A-ASF-S} πίστιν 4102 {N-ASF} ἠθέτησαν. 114 {V-AAI-3P} "
5,13,"Ἅμα 260 {ADV} δὲ 1161 {CONJ} καὶ 2532 {CONJ} ἀργαὶ 692 {A-NPF} μανθάνουσιν, 3129 {V-PAI-3P} περιερχόμεναι 4022 {V-PNP-NPF} τὰς 3588 {T-APF} οἰκίας, 3614 {N-APF} οὐ 3756 {PRT-N} μόνον 3440 {ADV} δὲ 1161 {CONJ} ἀργαί, 692 {A-NPF} ἀλλὰ 235 {CONJ} καὶ 2532 {CONJ} φλύαροι 5397 {A-NPF} καὶ 2532 {CONJ} περίεργοι, 4021 {A-NPF} λαλοῦσαι 2980 {V-PAP-NPF} τὰ 3588 {T-APN} μὴ 3361 {PRT-N} δέοντα. 1163 {V-PAP-APN} "
5,14,"Βούλομαι 1014 {V-PNI-1S} οὖν 3767 {CONJ} νεωτέρας 3501 {A-APF-C} γαμεῖν, 1060 {V-PAN} τεκνογονεῖν, 5041 {V-PAN} οἰκοδεσποτεῖν, 3616 {V-PAN} μηδεμίαν 3367 {A-ASF-N} ἀφορμὴν 874 {N-ASF} διδόναι 1325 {V-PAN} τῷ 3588 {T-DSM} ἀντικειμένῳ 480 {V-PNP-DSM} λοιδορίας 3059 {N-GSF} χάριν. 5484 {PREP} "
5,15,Ἤδη 2235 {ADV} γάρ 1063 {CONJ} τινες 5100 {X-NPF} ἐξετράπησαν 1624 {V-2API-3P} ὀπίσω 3694 {ADV} τοῦ 3588 {T-GSM} Σατανᾶ. 4567 {N-GSM}
5,16,"Εἴ 1487 {COND} τις 5100 {X-NSM} πιστὸς 4103 {A-NSM} ἢ 2228 {PRT} πιστὴ 4103 {A-NSF} ἔχει 2192 {V-PAI-3S} χήρας, 5503 {N-APF} ἐπαρκείτω 1884 {V-PAM-3S} αὐταῖς, 846 {P-DPF} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} βαρείσθω 916 {V-PPM-3S} ἡ 3588 {T-NSF} ἐκκλησία, 1577 {N-NSF} ἵνα 2443 {CONJ} ταῖς 3588 {T-DPF} ὄντως 3689 {ADV} χήραις 5503 {N-DPF} ἐπαρκέσῃ. 1884 {V-AAS-3S} "
5,17,"Οἱ 3588 {T-NPM} καλῶς 2573 {ADV} προεστῶτες 4291 {V-RAP-NPM} πρεσβύτεροι 4245 {A-NPM-C} διπλῆς 1362 {A-GSF} τιμῆς 5092 {N-GSF} ἀξιούσθωσαν, 515 {V-PPM-3P} μάλιστα 3122 {ADV-S} οἱ 3588 {T-NPM} κοπιῶντες 2872 {V-PAP-NPM} ἐν 1722 {PREP} λόγῳ 3056 {N-DSM} καὶ 2532 {CONJ} διδασκαλίᾳ. 1319 {N-DSF} "
5,18,"Λέγει 3004 {V-PAI-3S} γὰρ 1063 {CONJ} ἡ 3588 {T-NSF} γραφή, 1124 {N-NSF} Βοῦν 1016 {N-ASM} ἀλοῶντα 248 {V-PAP-ASM} οὐ 3756 {PRT-N} φιμώσεις· 5392 {V-FAI-2S} καί, 2532 {CONJ} Ἄξιος 514 {A-NSM} ὁ 3588 {T-NSM} ἐργάτης 2040 {N-NSM} τοῦ 3588 {T-GSM} μισθοῦ 3408 {N-GSM} αὐτοῦ. 846 {P-GSM} "
5,19,"Κατὰ 2596 {PREP} πρεσβυτέρου 4245 {A-GSM-C} κατηγορίαν 2724 {N-ASF} μὴ 3361 {PRT-N} παραδέχου, 3858 {V-PNM-2S} ἐκτὸς 1622 {ADV} εἰ 1487 {COND} μὴ 3361 {PRT-N} ἐπὶ 1909 {PREP} δύο 1417 {A-NUI} ἢ 2228 {PRT} τριῶν 5140 {A-GPM} μαρτύρων. 3144 {N-GPM} "
5,20,"Τοὺς 3588 {T-APM} ἁμαρτάνοντας 264 {V-PAP-APM} ἐνώπιον 1799 {PREP} πάντων 3956 {A-GPM} ἔλεγχε, 1651 {V-PAM-2S} ἵνα 2443 {CONJ} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} λοιποὶ 3062 {A-NPM} φόβον 5401 {N-ASM} ἔχωσιν. 2192 {V-PAS-3P} "
5,21,"Διαμαρτύρομαι 1263 {V-PNI-1S} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} κυρίου 2962 {N-GSM} Ἰησοῦ 2424 {N-GSM} χριστοῦ 5547 {N-GSM} καὶ 2532 {CONJ} τῶν 3588 {T-GPM} ἐκλεκτῶν 1588 {A-GPM} ἀγγέλων, 32 {N-GPM} ἵνα 2443 {CONJ} ταῦτα 3778 {D-APN} φυλάξῃς 5442 {V-AAS-2S} χωρὶς 5565 {ADV} προκρίματος, 4299 {N-GSN} μηδὲν 3367 {A-ASN-N} ποιῶν 4160 {V-PAP-NSM} κατὰ 2596 {PREP} πρόσκλησιν. 4346 {N-ASF} "
5,22,"Χεῖρας 5495 {N-APF} ταχέως 5030 {ADV} μηδενὶ 3367 {A-DSM-N} ἐπιτίθει, 2007 {V-PAM-2S} μηδὲ 3366 {CONJ-N} κοινώνει 2841 {V-PAM-2S} ἁμαρτίαις 266 {N-DPF} ἀλλοτρίαις· 245 {A-DPF} σεαυτὸν 4572 {F-2ASM} ἁγνὸν 53 {A-ASM} τήρει. 5083 {V-PAM-2S} "
5,23,"Μηκέτι 3371 {ADV-N} ὑδροπότει, 5202 {V-PAM-2S} ἀλλ’ 235 {CONJ} οἴνῳ 3631 {N-DSM} ὀλίγῳ 3641 {A-DSM} χρῶ, 5530 {V-PNM-2S} διὰ 1223 {PREP} τὸν 3588 {T-ASM} στόμαχόν 4751 {N-ASM} σου 4771 {P-2GS} καὶ 2532 {CONJ} τὰς 3588 {T-APF} πυκνάς 4437 {A-APF} σου 4771 {P-2GS} ἀσθενείας. 769 {N-APF} "
5,24,"Τινῶν 5100 {X-GPM} ἀνθρώπων 444 {N-GPM} αἱ 3588 {T-NPF} ἁμαρτίαι 266 {N-NPF} πρόδηλοί 4271 {A-NPF} εἰσιν, 1510 {V-PAI-3P} προάγουσαι 4254 {V-PAP-NPF} εἰς 1519 {PREP} κρίσιν· 2920 {N-ASF} τισὶν 5100 {X-DPM} δὲ 1161 {CONJ} καὶ 2532 {CONJ} ἐπακολουθοῦσιν. 1872 {V-PAI-3P} "
5,25,Ὡσαύτως 5615 {ADV} καὶ 2532 {CONJ} τὰ 3588 {T-NPN} καλὰ 2570 {A-NPN} ἔργα 2041 {N-NPN} πρόδηλά 4271 {A-NPN} ἐστιν· 1510 {V-PAI-3S} καὶ 2532 {CONJ} τὰ 3588 {T-NPN} ἄλλως 247 {ADV} ἔχοντα 2192 {V-PAP-NPN} κρυβῆναι 2928 {V-2APN} οὐ 3756 {PRT-N} δύνανται. 1410 {V-PNI-3P} 
6,1,"Ὅσοι 3745 {K-NPM} εἰσὶν 1510 {V-PAI-3P} ὑπὸ 5259 {PREP} ζυγὸν 2218 {N-ASM} δοῦλοι, 1401 {N-NPM} τοὺς 3588 {T-APM} ἰδίους 2398 {A-APM} δεσπότας 1203 {N-APM} πάσης 3956 {A-GSF} τιμῆς 5092 {N-GSF} ἀξίους 514 {A-APM} ἡγείσθωσαν, 2233 {V-PNM-3P} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} τὸ 3588 {T-NSN} ὄνομα 3686 {N-NSN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} διδασκαλία 1319 {N-NSF} βλασφημῆται. 987 {V-PPS-3S} "
6,2,"Οἱ 3588 {T-NPM} δὲ 1161 {CONJ} πιστοὺς 4103 {A-APM} ἔχοντες 2192 {V-PAP-NPM} δεσπότας 1203 {N-APM} μὴ 3361 {PRT-N} καταφρονείτωσαν, 2706 {V-PAM-3P} ὅτι 3754 {CONJ} ἀδελφοί 80 {N-NPM} εἰσιν· 1510 {V-PAI-3P} ἀλλὰ 235 {CONJ} μᾶλλον 3123 {ADV} δουλευέτωσαν, 1398 {V-PAM-3P} ὅτι 3754 {CONJ} πιστοί 4103 {A-NPM} εἰσιν 1510 {V-PAI-3P} καὶ 2532 {CONJ} ἀγαπητοὶ 27 {A-NPM} οἱ 3588 {T-NPM} τῆς 3588 {T-GSF} εὐεργεσίας 2108 {N-GSF} ἀντιλαμβανόμενοι. 482 {V-PNP-NPM} Ταῦτα 3778 {D-APN} δίδασκε 1321 {V-PAM-2S} καὶ 2532 {CONJ} παρακάλει. 3870 {V-PAM-2S} "
6,3,"Εἴ 1487 {COND} τις 5100 {X-NSM} ἑτεροδιδασκαλεῖ, 2085 {V-PAI-3S} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} προσέρχεται 4334 {V-PNI-3S} ὑγιαίνουσιν 5198 {V-PAP-DPM} λόγοις, 3056 {N-DPM} τοῖς 3588 {T-DPM} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} ἡμῶν 1473 {P-1GP} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} καὶ 2532 {CONJ} τῇ 3588 {T-DSF} κατ’ 2596 {PREP} εὐσέβειαν 2150 {N-ASF} διδασκαλίᾳ, 1319 {N-DSF} "
6,4,"τετύφωται, 5187 {V-RPI-3S} μηδὲν 3367 {A-ASN-N} ἐπιστάμενος, 1987 {V-PNP-NSM} ἀλλὰ 235 {CONJ} νοσῶν 3552 {V-PAP-NSM} περὶ 4012 {PREP} ζητήσεις 2214 {N-APF} καὶ 2532 {CONJ} λογομαχίας, 3055 {N-APF} ἐξ 1537 {PREP} ὧν 3739 {R-GPF} γίνεται 1096 {V-PNI-3S} φθόνος, 5355 {N-NSM} ἔρις, 2054 {N-NSF} βλασφημίαι, 988 {N-NPF} ὑπόνοιαι 5283 {N-NPF} πονηραί, 4190 {A-NPF} "
6,5,"διαπαρατριβαὶ 3859 {N-NPF} διεφθαρμένων 1311 {V-RPP-GPM} ἀνθρώπων 444 {N-GPM} τὸν 3588 {T-ASM} νοῦν, 3563 {N-ASM} καὶ 2532 {CONJ} ἀπεστερημένων 650 {V-RPP-GPM} τῆς 3588 {T-GSF} ἀληθείας, 225 {N-GSF} νομιζόντων 3543 {V-PAP-GPM} πορισμὸν 4200 {N-ASM} εἶναι 1510 {V-PAN} τὴν 3588 {T-ASF} εὐσέβειαν. 2150 {N-ASF} Ἀφίστασο 868 {V-PNM-2S} ἀπὸ 575 {PREP} τῶν 3588 {T-GPM} τοιούτων. 5108 {D-GPM} "
6,6,Ἔστιν 1510 {V-PAI-3S} δὲ 1161 {CONJ} πορισμὸς 4200 {N-NSM} μέγας 3173 {A-NSM} ἡ 3588 {T-NSF} εὐσέβεια 2150 {N-NSF} μετὰ 3326 {PREP} αὐταρκείας· 841 {N-GSF} 
6,7,"οὐδὲν 3762 {A-ASN-N} γὰρ 1063 {CONJ} εἰσηνέγκαμεν 1533 {V-AAI-1P} εἰς 1519 {PREP} τὸν 3588 {T-ASM} κόσμον, 2889 {N-ASM} δῆλον 1212 {A-NSN} ὅτι 3754 {CONJ} οὐδὲ 3761 {CONJ-N} ἐξενεγκεῖν 1627 {V-2AAN} τι 5100 {X-ASN} δυνάμεθα· 1410 {V-PNI-1P} "
6,8,ἔχοντες 2192 {V-PAP-NPM} δὲ 1161 {CONJ} διατροφὰς 1305 {N-APF} καὶ 2532 {CONJ} σκεπάσματα 4629 {N-APN} τούτοις 3778 {D-DPN} ἀρκεσθησόμεθα. 714 {V-FPI-1P}
6,9,"Οἱ 3588 {T-NPM} δὲ 1161 {CONJ} βουλόμενοι 1014 {V-PNP-NPM} πλουτεῖν 4147 {V-PAN} ἐμπίπτουσιν 1706 {V-PAI-3P} εἰς 1519 {PREP} πειρασμὸν 3986 {N-ASM} καὶ 2532 {CONJ} παγίδα 3803 {N-ASF} καὶ 2532 {CONJ} ἐπιθυμίας 1939 {N-APF} πολλὰς 4183 {A-APF} ἀνοήτους 453 {A-APF} καὶ 2532 {CONJ} βλαβεράς, 983 {A-APF} αἵτινες 3748 {R-NPF} βυθίζουσιν 1036 {V-PAI-3P} τοὺς 3588 {T-APM} ἀνθρώπους 444 {N-APM} εἰς 1519 {PREP} ὄλεθρον 3639 {N-ASM} καὶ 2532 {CONJ} ἀπώλειαν. 684 {N-ASF} "
6,10,"Ῥίζα 4491 {N-NSF} γὰρ 1063 {CONJ} πάντων 3956 {A-GPN} τῶν 3588 {T-GPN} κακῶν 2556 {A-GPN} ἐστὶν 1510 {V-PAI-3S} ἡ 3588 {T-NSF} φιλαργυρία· 5365 {N-NSF} ἧς 3739 {R-GSF} τινὲς 5100 {X-NPM} ὀρεγόμενοι 3713 {V-PMP-NPM} ἀπεπλανήθησαν 635 {V-API-3P} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} πίστεως, 4102 {N-GSF} καὶ 2532 {CONJ} ἑαυτοὺς 1438 {F-3APM} περιέπειραν 4044 {V-AAI-3P} ὀδύναις 3601 {N-DPF} πολλαῖς. 4183 {A-DPF} "
6,11,"Σὺ 4771 {P-2NS} δέ, 1161 {CONJ} ὦ 5599 {INJ} ἄνθρωπε 444 {N-VSM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} ταῦτα 3778 {D-APN} φεῦγε· 5343 {V-PAM-2S} δίωκε 1377 {V-PAM-2S} δὲ 1161 {CONJ} δικαιοσύνην, 1343 {N-ASF} εὐσέβειαν, 2150 {N-ASF} πίστιν, 4102 {N-ASF} ἀγάπην, 26 {N-ASF} ὑπομονήν, 5281 {N-ASF} πρᾳότητα. 4240 {N-ASF} "
6,12,"Ἀγωνίζου 75 {V-PNM-2S} τὸν 3588 {T-ASM} καλὸν 2570 {A-ASM} ἀγῶνα 73 {N-ASM} τῆς 3588 {T-GSF} πίστεως, 4102 {N-GSF} ἐπιλαβοῦ 1949 {V-2ADM-2S} τῆς 3588 {T-GSF} αἰωνίου 166 {A-GSF} ζωῆς, 2222 {N-GSF} εἰς 1519 {PREP} ἣν 3739 {R-ASF} ἐκλήθης, 2564 {V-API-2S} καὶ 2532 {CONJ} ὡμολόγησας 3670 {V-AAI-2S} τὴν 3588 {T-ASF} καλὴν 2570 {A-ASF} ὁμολογίαν 3671 {N-ASF} ἐνώπιον 1799 {PREP} πολλῶν 4183 {A-GPM} μαρτύρων. 3144 {N-GPM} "
6,13,"Παραγγέλλω 3853 {V-PAI-1S} σοι 4771 {P-2DS} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} τοῦ 3588 {T-GSM} ζῳοποιοῦντος 2227 {V-PAP-GSM} τὰ 3588 {T-APN} πάντα, 3956 {A-APN} καὶ 2532 {CONJ} χριστοῦ 5547 {N-GSM} Ἰησοῦ 2424 {N-GSM} τοῦ 3588 {T-GSM} μαρτυρήσαντος 3140 {V-AAP-GSM} ἐπὶ 1909 {PREP} Ποντίου 4194 {N-GSM} Πιλάτου 4091 {N-GSM} τὴν 3588 {T-ASF} καλὴν 2570 {A-ASF} ὁμολογίαν, 3671 {N-ASF} "
6,14,"τηρῆσαί 5083 {V-AAN} σε 4771 {P-2AS} τὴν 3588 {T-ASF} ἐντολὴν 1785 {N-ASF} ἄσπιλον, 784 {A-ASF} ἀνεπίληπτον, 423 {A-ASF} μέχρι 3360 {ADV} τῆς 3588 {T-GSF} ἐπιφανείας 2015 {N-GSF} τοῦ 3588 {T-GSM} κυρίου 2962 {N-GSM} ἡμῶν 1473 {P-1GP} Ἰησοῦ 2424 {N-GSM} χριστοῦ, 5547 {N-GSM} "
6,15,"ἣν 3739 {R-ASF} καιροῖς 2540 {N-DPM} ἰδίοις 2398 {A-DPM} δείξει 1166 {V-FAI-3S} ὁ 3588 {T-NSM} μακάριος 3107 {A-NSM} καὶ 2532 {CONJ} μόνος 3441 {A-NSM} δυνάστης, 1413 {N-NSM} ὁ 3588 {T-NSM} βασιλεὺς 935 {N-NSM} τῶν 3588 {T-GPM} βασιλευόντων, 936 {V-PAP-GPM} καὶ 2532 {CONJ} κύριος 2962 {N-NSM} τῶν 3588 {T-GPM} κυριευόντων, 2961 {V-PAP-GPM} "
