chapter,verse,texte
6,4,"Καὶ 2532 {CONJ} ἐξῆλθεν 1831 {V-2AAI-3S} ἄλλος 243 {A-NSM} ἵππος 2462 {N-NSM} πυρός· 4442 {N-GSN} καὶ 2532 {CONJ} τῷ 3588 {T-DSM} καθημένῳ 2521 {V-PNP-DSM} ἐπ’ 1909 {PREP} αὐτὸν 846 {P-ASM} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSM} λαβεῖν 2983 {V-2AAN} τὴν 3588 {T-ASF} εἰρήνην 1515 {N-ASF} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} ἵνα 2443 {CONJ} ἀλλήλους 240 {C-APM} σφάξωσιν· 4969 {V-AAS-3P} καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSM} μάχαιρα 3162 {N-NSF} μεγάλη. 3173 {A-NSF} "
6,5,"Καὶ 2532 {CONJ} ὅτε 3753 {ADV} ἤνοιξεν 455 {V-AAI-3S} τὴν 3588 {T-ASF} σφραγῖδα 4973 {N-ASF} τὴν 3588 {T-ASF} τρίτην, 5154 {A-ASF} ἤκουσα 191 {V-AAI-1S} τοῦ 3588 {T-GSN} τρίτου 5154 {A-GSN} ζῴου 2226 {N-GSN} λέγοντος, 3004 {V-PAP-GSN} Ἔρχου 2064 {V-PNM-2S} καὶ 2532 {CONJ} ἴδε. 2396 {V-2AAM-2S} Καὶ 2532 {CONJ} ἰδού, 3708 {V-2AMM-2S} ἵππος 2462 {N-NSM} μέλας, 3189 {A-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καθήμενος 2521 {V-PNP-NSM} ἐπ’ 1909 {PREP} αὐτὸν 846 {P-ASM} ἔχων 2192 {V-PAP-NSM} ζυγὸν 2218 {N-ASM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} χειρὶ 5495 {N-DSF} αὐτοῦ. 846 {P-GSM} "
6,6,"Καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} φωνὴν 5456 {N-ASF} ἐν 1722 {PREP} μέσῳ 3319 {A-DSN} τῶν 3588 {T-GPN} τεσσάρων 5064 {A-GPN} ζῴων 2226 {N-GPN} λέγουσαν, 3004 {V-PAP-ASF} Χοῖνιξ 5518 {N-NSF} σίτου 4621 {N-GSM} δηναρίου, 1220 {N-GSN} καὶ 2532 {CONJ} τρεῖς 5140 {A-NPF} χοίνικες 5518 {N-NPF} κριθῆς 2915 {N-GSF} δηναρίου· 1220 {N-GSN} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} ἔλαιον 1637 {N-ASN} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} οἶνον 3631 {N-ASM} μὴ 3361 {PRT-N} ἀδικήσῃς. 91 {V-AAS-2S} "
6,7,"Καὶ 2532 {CONJ} ὅτε 3753 {ADV} ἤνοιξεν 455 {V-AAI-3S} τὴν 3588 {T-ASF} σφραγῖδα 4973 {N-ASF} τὴν 3588 {T-ASF} τετάρτην, 5067 {A-ASF} ἤκουσα 191 {V-AAI-1S} τοῦ 3588 {T-GSN} τετάρτου 5067 {A-GSN} ζῴου 2226 {N-GSN} λέγοντος, 3004 {V-PAP-GSN} Ἔρχου 2064 {V-PNM-2S} καὶ 2532 {CONJ} ἴδε. 2396 {V-2AAM-2S} "
6,8,"Καὶ 2532 {CONJ} ἰδού, 3708 {V-2AMM-2S} ἵππος 2462 {N-NSM} χλωρός, 5515 {A-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καθήμενος 2521 {V-PNP-NSM} ἐπάνω 1883 {ADV} αὐτοῦ, 846 {P-GSM} ὄνομα 3686 {N-NSN} αὐτῷ 846 {P-DSM} ὁ 3588 {T-NSM} Θάνατος, 2288 {N-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ᾍδης 86 {N-NSM} ἠκολούθει 190 {V-IAI-3S} αὐτῷ. 846 {P-DSM} Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτῷ 846 {P-DSM} ἐξουσία 1849 {N-NSF} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} τέταρτον 5067 {A-ASN} τῆς 3588 {T-GSF} γῆς 1093 {N-GSF} ἀποκτεῖναι 615 {V-AAN} ἐν 1722 {PREP} ῥομφαίᾳ 4501 {N-DSF} καὶ 2532 {CONJ} ἐν 1722 {PREP} λιμῷ 3042 {N-DSM} καὶ 2532 {CONJ} ἐν 1722 {PREP} θανάτῳ, 2288 {N-DSM} καὶ 2532 {CONJ} ὑπὸ 5259 {PREP} τῶν 3588 {T-GPN} θηρίων 2342 {N-GPN} τῆς 3588 {T-GSF} γῆς. 1093 {N-GSF} "
6,9,"Καὶ 2532 {CONJ} ὅτε 3753 {ADV} ἤνοιξεν 455 {V-AAI-3S} τὴν 3588 {T-ASF} πέμπτην 3991 {A-ASF} σφραγῖδα, 4973 {N-ASF} εἶδον 3708 {V-2AAI-1S} ὑποκάτω 5270 {ADV} τοῦ 3588 {T-GSN} θυσιαστηρίου 2379 {N-GSN} τὰς 3588 {T-APF} ψυχὰς 5590 {N-APF} τῶν 3588 {T-GPM} ἐσφαγμένων 4969 {V-RPP-GPM} διὰ 1223 {PREP} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} διὰ 1223 {PREP} τὴν 3588 {T-ASF} μαρτυρίαν 3141 {N-ASF} τοῦ 3588 {T-GSN} ἀρνίου 721 {N-GSN} ἣν 3739 {R-ASF} εἶχον, 2192 {V-IAI-3P} "
6,10,"καὶ 2532 {CONJ} ἔκραξαν 2896 {V-AAI-3P} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} λέγοντες, 3004 {V-PAP-NPM} Ἕως 2193 {ADV} πότε, 4219 {PRT-I} ὁ 3588 {T-NSM} δεσπότης, 1203 {N-NSM} ὁ 3588 {T-NSM} ἅγιος 40 {A-NSM} καὶ 2532 {CONJ} ἀληθινός, 228 {A-NSM} οὐ 3756 {PRT-N} κρίνεις 2919 {V-PAI-2S} καὶ 2532 {CONJ} ἐκδικεῖς 1556 {V-PAI-2S} τὸ 3588 {T-ASN} αἷμα 129 {N-ASN} ἡμῶν 1473 {P-1GP} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} κατοικούντων 2730 {V-PAP-GPM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} "
6,11,"Καὶ 2532 {CONJ} ἐδόθη 1325 {V-API-3S} αὐτοῖς 846 {P-DPM} ἑκάστῳ 1538 {A-DSM} στολὴ 4749 {N-NSF} λευκή, 3022 {A-NSF} καὶ 2532 {CONJ} ἐρρέθη 2046 {V-API-3S} αὐτοῖς 846 {P-DPM} ἵνα 2443 {CONJ} ἀναπαύσωνται 373 {V-AMS-3P} ἔτι 2089 {ADV} χρόνον, 5550 {N-ASM} ἕως 2193 {ADV} πληρώσωσιν 4137 {V-AAS-3P} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} σύνδουλοι 4889 {N-NPM} αὐτῶν 846 {P-GPM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ἀδελφοὶ 80 {N-NPM} αὐτῶν 846 {P-GPM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} μέλλοντες 3195 {V-PAP-NPM} ἀποκτένεσθαι 615 {V-PPN} ὡς 5613 {ADV} καὶ 2532 {CONJ} αὐτοί. 846 {P-NPM} "
6,12,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ὅτε 3753 {ADV} ἤνοιξεν 455 {V-AAI-3S} τὴν 3588 {T-ASF} σφραγῖδα 4973 {N-ASF} τὴν 3588 {T-ASF} ἕκτην, 1623 {A-ASF} καὶ 2532 {CONJ} σεισμὸς 4578 {N-NSM} μέγας 3173 {A-NSM} ἐγένετο, 1096 {V-2ADI-3S} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ἥλιος 2246 {N-NSM} μέλας 3189 {A-NSM} ἐγένετο 1096 {V-2ADI-3S} ὡς 5613 {ADV} σάκκος 4526 {N-NSM} τρίχινος, 5155 {A-NSM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} σελήνη 4582 {N-NSF} ὅλη 3650 {A-NSF} ἐγένετο 1096 {V-2ADI-3S} ὡς 5613 {ADV} αἷμα, 129 {N-NSN} "
6,13,"καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ἀστέρες 792 {N-NPM} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} ἔπεσον 4098 {V-2AAI-3P} εἰς 1519 {PREP} τὴν 3588 {T-ASF} γῆν, 1093 {N-ASF} ὡς 5613 {ADV} συκῆ 4808 {N-NSF} βαλοῦσα 906 {V-2AAP-NSF} τοὺς 3588 {T-APM} ὀλύνθους 3653 {N-APM} αὐτῆς, 846 {P-GSF} ὑπὸ 5259 {PREP} ἀνέμου 417 {N-GSM} μεγάλου 3173 {A-GSM} σειομένη. 4579 {V-PPP-NSF} "
6,14,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} οὐρανὸς 3772 {N-NSM} ἀπεχωρίσθη 673 {V-API-3S} ὡς 5613 {ADV} βιβλίον 975 {N-NSN} ἑλισσόμενον, 1667 {V-PPP-NSN} καὶ 2532 {CONJ} πᾶν 3956 {A-NSN} ὄρος 3735 {N-NSN} καὶ 2532 {CONJ} νῆσος 3520 {N-NSF} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} τόπων 5117 {N-GPM} αὐτῶν 846 {P-GPN} ἐκινήθησαν. 2795 {V-API-3P} "
6,15,"Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} βασιλεῖς 935 {N-NPM} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} μεγιστᾶνες, 3175 {N-NPM-S} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} χιλίαρχοι, 5506 {N-NPM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} πλούσιοι, 4145 {A-NPM} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} ἰσχυροί, 2478 {A-NPM} καὶ 2532 {CONJ} πᾶς 3956 {A-NSM} δοῦλος 1401 {N-NSM} καὶ 2532 {CONJ} ἐλεύθερος, 1658 {A-NSM} ἔκρυψαν 2928 {V-AAI-3P} ἑαυτοὺς 1438 {F-3APM} εἰς 1519 {PREP} τὰ 3588 {T-APN} σπήλαια 4693 {N-APN} καὶ 2532 {CONJ} εἰς 1519 {PREP} τὰς 3588 {T-APF} πέτρας 4073 {N-APF} τῶν 3588 {T-GPN} ὀρέων, 3735 {N-GPN} "
6,16,"καὶ 2532 {CONJ} λέγουσιν 3004 {V-PAI-3P} τοῖς 3588 {T-DPN} ὄρεσιν 3735 {N-DPN} καὶ 2532 {CONJ} ταῖς 3588 {T-DPF} πέτραις, 4073 {N-DPF} Πέσετε 4098 {V-2AAM-2P} ἐφ’ 1909 {PREP} ἡμᾶς, 1473 {P-1AP} καὶ 2532 {CONJ} κρύψατε 2928 {V-AAM-2P} ἡμᾶς 1473 {P-1AP} ἀπὸ 575 {PREP} προσώπου 4383 {N-GSN} τοῦ 3588 {T-GSM} καθημένου 2521 {V-PNP-GSM} ἐπὶ 1909 {PREP} τοῦ 3588 {T-GSM} θρόνου, 2362 {N-GSM} καὶ 2532 {CONJ} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} ὀργῆς 3709 {N-GSF} τοῦ 3588 {T-GSN} ἀρνίου· 721 {N-GSN} "
6,17,"ὅτι 3754 {CONJ} ἦλθεν 2064 {V-2AAI-3S} ἡ 3588 {T-NSF} ἡμέρα 2250 {N-NSF} ἡ 3588 {T-NSF} μεγάλη 3173 {A-NSF} τῆς 3588 {T-GSF} ὀργῆς 3709 {N-GSF} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} τίς 5101 {I-NSM} δύναται 1410 {V-PNI-3S} σταθῆναι, 2476 {V-APN} "
7,1,"Καὶ 2532 {CONJ} μετὰ 3326 {PREP} τοῦτο 3778 {D-ASN} εἶδον 3708 {V-2AAI-1S} τέσσαρας 5064 {A-APM} ἀγγέλους 32 {N-APM} ἑστῶτας 2476 {V-RAP-APM} ἐπὶ 1909 {PREP} τὰς 3588 {T-APF} τέσσαρας 5064 {A-APF} γωνίας 1137 {N-APF} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} κρατοῦντας 2902 {V-PAP-APM} τοὺς 3588 {T-APM} τέσσαρας 5064 {A-APM} ἀνέμους 417 {N-APM} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} πνέῃ 4154 {V-PAS-3S} ἄνεμος 417 {N-NSM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} μήτε 3383 {CONJ-N} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} θαλάσσης, 2281 {N-GSF} μήτε 3383 {CONJ-N} ἐπί 1909 {PREP} τι 5100 {X-ASN} δένδρον. 1186 {N-ASN} "
7,2,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄλλον 243 {A-ASM} ἄγγελον 32 {N-ASM} ἀναβαίνοντα 305 {V-PAP-ASM} ἀπὸ 575 {PREP} ἀνατολῆς 395 {N-GSF} ἡλίου, 2246 {N-GSM} ἔχοντα 2192 {V-PAP-ASM} σφραγῖδα 4973 {N-ASF} θεοῦ 2316 {N-GSM} ζῶντος· 2198 {V-PAP-GSM} καὶ 2532 {CONJ} ἔκραξεν 2896 {V-AAI-3S} φωνῇ 5456 {N-DSF} μεγάλῃ 3173 {A-DSF} τοῖς 3588 {T-DPM} τέσσαρσιν 5064 {A-DPM} ἀγγέλοις, 32 {N-DPM} οἷς 3739 {R-DPM} ἐδόθη 1325 {V-API-3S} αὐτοῖς 846 {P-DPM} ἀδικῆσαι 91 {V-AAN} τὴν 3588 {T-ASF} γῆν 1093 {N-ASF} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} θάλασσαν, 2281 {N-ASF} "
7,3,"λέγων, 3004 {V-PAP-NSM} Μὴ 3361 {PRT-N} ἀδικήσητε 91 {V-AAS-2P} τὴν 3588 {T-ASF} γῆν, 1093 {N-ASF} μήτε 3383 {CONJ-N} τὴν 3588 {T-ASF} θάλασσαν, 2281 {N-ASF} μήτε 3383 {CONJ-N} τὰ 3588 {T-APN} δένδρα, 1186 {N-APN} ἄχρι 891 {ADV} οὗ 3739 {R-GSM} σφραγίσωμεν 4972 {V-AAS-1P} τοὺς 3588 {T-APM} δούλους 1401 {N-APM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἡμῶν 1473 {P-1GP} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPN} μετώπων 3359 {N-GPN} αὐτῶν. 846 {P-GPM} "
7,4,"Καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} τὸν 3588 {T-ASM} ἀριθμὸν 706 {N-ASM} τῶν 3588 {T-GPM} ἐσφραγισμένων, 4972 {V-RPP-GPM} ἑκατὸν 1540 {A-NUI} καὶ 2532 {CONJ} τεσσαράκοντα 5062 {A-NUI} τέσσαρες 5064 {A-NPF} χιλιάδες, 5505 {N-NPF} ἐσφραγισμένων 4972 {V-RPP-GPM} ἐκ 1537 {PREP} πάσης 3956 {A-GSF} φυλῆς 5443 {N-GSF} υἱῶν 5207 {N-GPM} Ἰσραήλ. 2474 {N-PRI} "
7,5,"Ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ἰούδα, 2448 {N-GSM} δώδεκα 1427 {A-NUI} χιλιάδες 5505 {N-NPF} ἐσφραγισμέναι· 4972 {V-RPP-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ῥουβίμ, 4502 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Γάδ, 1045 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} "
7,6,"ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ἀσήρ, 768 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Νεφθαλείμ, 3508 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Μανασσῆ, 3128 {N-GSM} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} "
7,7,"ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Συμεών, 4826 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Λευΐ, 3017 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ἰσαχάρ, 2466 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} "
7,8,"ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ζαβουλών, 2194 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Ἰωσήφ, 2501 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες· 5505 {N-NPF} ἐκ 1537 {PREP} φυλῆς 5443 {N-GSF} Βενιαμίν, 958 {N-PRI} δώδεκα 1427 {A-NUI} χιλιάδες 5505 {N-NPF} ἐσφραγισμέναι. 4972 {V-RPP-NPF} "
7,9,"Μετὰ 3326 {PREP} ταῦτα 3778 {D-APN} εἶδον, 3708 {V-2AAI-1S} καὶ 2532 {CONJ} ἰδού, 3708 {V-2AMM-2S} ὄχλος 3793 {N-NSM} πολύς, 4183 {A-NSM} ὃν 3739 {R-ASM} ἀριθμῆσαι 705 {V-AAN} οὐδεὶς 3762 {A-NSM-N} ἐδύνατο, 1410 {V-INI-3S} ἐκ 1537 {PREP} παντὸς 3956 {A-GSN} ἔθνους 1484 {N-GSN} καὶ 2532 {CONJ} φυλῶν 5443 {N-GPF} καὶ 2532 {CONJ} λαῶν 2992 {N-GPM} καὶ 2532 {CONJ} γλωσσῶν, 1100 {N-GPF} ἑστῶτας 2476 {V-RAP-APM} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} καὶ 2532 {CONJ} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSN} ἀρνίου, 721 {N-GSN} περιβεβλημένους 4016 {V-RPP-APM} στολὰς 4749 {N-APF} λευκάς, 3022 {A-APF} καὶ 2532 {CONJ} φοίνικας 5404 {N-APM} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} χερσὶν 5495 {N-DPF} αὐτῶν· 846 {P-GPM} "
7,10,"καὶ 2532 {CONJ} κράζουσιν 2896 {V-PAI-3P} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} λέγοντες, 3004 {V-PAP-NPM} Ἡ 3588 {T-NSF} σωτηρία 4991 {N-NSF} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} ἡμῶν 1473 {P-1GP} τῷ 3588 {T-DSM} καθημένῳ 2521 {V-PNP-DSM} ἐπὶ 1909 {PREP} τῷ 3588 {T-DSM} θρόνῳ, 2362 {N-DSM} καὶ 2532 {CONJ} τῷ 3588 {T-DSN} ἀρνίῳ. 721 {N-DSN} "
7,11,"Καὶ 2532 {CONJ} πάντες 3956 {A-NPM} οἱ 3588 {T-NPM} ἄγγελοι 32 {N-NPM} εἱστήκεισαν 2476 {V-LAI-3P} κύκλῳ 2945 {N-DSM} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} καὶ 2532 {CONJ} τῶν 3588 {T-GPM} πρεσβυτέρων 4245 {A-GPM-C} καὶ 2532 {CONJ} τῶν 3588 {T-GPN} τεσσάρων 5064 {A-GPN} ζῴων, 2226 {N-GPN} καὶ 2532 {CONJ} ἔπεσον 4098 {V-2AAI-3P} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} ἐπὶ 1909 {PREP} τὰ 3588 {T-APN} πρόσωπα 4383 {N-APN} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} προσεκύνησαν 4352 {V-AAI-3P} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} "
7,12,"λέγοντες, 3004 {V-PAP-NPM} Ἀμήν· 281 {HEB} ἡ 3588 {T-NSF} εὐλογία 2129 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} δόξα 1391 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} σοφία 4678 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} εὐχαριστία 2169 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} τιμὴ 5092 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} δύναμις 1411 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ἰσχὺς 2479 {N-NSF} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} ἡμῶν 1473 {P-1GP} εἰς 1519 {PREP} τοὺς 3588 {T-APM} αἰῶνας 165 {N-APM} τῶν 3588 {T-GPM} αἰώνων. 165 {N-GPM} Ἀμήν. 281 {HEB} "
7,13,"Καὶ 2532 {CONJ} ἀπεκρίθη 611 {V-ADI-3S} εἷς 1520 {A-NSM} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} πρεσβυτέρων, 4245 {A-GPM-C} λέγων 3004 {V-PAP-NSM} μοι, 1473 {P-1DS} Οὗτοι 3778 {D-NPM} οἱ 3588 {T-NPM} περιβεβλημένοι 4016 {V-RPP-NPM} τὰς 3588 {T-APF} στολὰς 4749 {N-APF} τὰς 3588 {T-APF} λευκάς, 3022 {A-APF} τίνες 5101 {I-NPM} εἰσίν, 1510 {V-PAI-3P} καὶ 2532 {CONJ} πόθεν 4159 {ADV-I} ἦλθον, 2064 {V-2AAI-3P} "
7,14,"Καὶ 2532 {CONJ} εἶπον 3004 {V-2AAI-1S} αὐτῷ, 846 {P-DSM} Κύριέ 2962 {N-VSM} μου, 1473 {P-1GS} σὺ 4771 {P-2NS} οἶδας. 1492 {V-RAI-2S} Καὶ 2532 {CONJ} εἶπέν 3004 {V-2AAI-3S} μοι, 1473 {P-1DS} Οὗτοί 3778 {D-NPM} εἰσιν 1510 {V-PAI-3P} οἱ 3588 {T-NPM} ἐρχόμενοι 2064 {V-PNP-NPM} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} θλίψεως 2347 {N-GSF} τῆς 3588 {T-GSF} μεγάλης, 3173 {A-GSF} καὶ 2532 {CONJ} ἔπλυναν 4150 {V-AAI-3P} τὰς 3588 {T-APF} στολὰς 4749 {N-APF} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} ἐλεύκαναν 3021 {V-AAI-3P} ἐν 1722 {PREP} τῷ 3588 {T-DSN} αἵματι 129 {N-DSN} τοῦ 3588 {T-GSN} ἀρνίου. 721 {N-GSN} "
7,15,"Διὰ 1223 {PREP} τοῦτό 3778 {D-ASN} εἰσιν 1510 {V-PAI-3P} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} λατρεύουσιν 3000 {V-PAI-3P} αὐτῷ 846 {P-DSM} ἡμέρας 2250 {N-GSF} καὶ 2532 {CONJ} νυκτὸς 3571 {N-GSF} ἐν 1722 {PREP} τῷ 3588 {T-DSM} ναῷ 3485 {N-DSM} αὐτοῦ· 846 {P-GSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καθήμενος 2521 {V-PNP-NSM} ἐπὶ 1909 {PREP} τῷ 3588 {T-DSM} θρόνῳ 2362 {N-DSM} σκηνώσει 4637 {V-FAI-3S} ἐπ’ 1909 {PREP} αὐτούς. 846 {P-APM} "
7,16,"Οὐ 3756 {PRT-N} πεινάσουσιν 3983 {V-FAI-3P} ἔτι, 2089 {ADV} οὐδὲ 3761 {CONJ-N} διψήσουσιν 1372 {V-FAI-3P} ἔτι, 2089 {ADV} οὐδ’ 3761 {CONJ-N} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} πέσῃ 4098 {V-2AAS-3S} ἐπ’ 1909 {PREP} αὐτοὺς 846 {P-APM} ὁ 3588 {T-NSM} ἥλιος, 2246 {N-NSM} οὐδὲ 3761 {CONJ-N} πᾶν 3956 {A-NSN} καῦμα· 2738 {N-NSN} "
7,17,"ὅτι 3754 {CONJ} τὸ 3588 {T-NSN} ἀρνίον 721 {N-NSN} τὸ 3588 {T-NSN} ἀνὰ 303 {PREP} μέσον 3319 {A-ASN} τοῦ 3588 {T-GSM} θρόνου 2362 {N-GSM} ποιμαίνει 4165 {V-PAI-3S} αὐτούς, 846 {P-APM} καὶ 2532 {CONJ} ὁδηγεῖ 3594 {V-PAI-3S} αὐτοὺς 846 {P-APM} ἐπὶ 1909 {PREP} ζωῆς 2222 {N-GSF} πηγὰς 4077 {N-APF} ὑδάτων, 5204 {N-GPN} καὶ 2532 {CONJ} ἐξαλείψει 1813 {V-FAI-3S} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} πᾶν 3956 {A-ASN} δάκρυον 1144 {N-ASN} ἐκ 1537 {PREP} τῶν 3588 {T-GPM} ὀφθαλμῶν 3788 {N-GPM} αὐτῶν. 846 {P-GPM} "
8,1,"Καὶ 2532 {CONJ} ὅτε 3753 {ADV} ἤνοιξεν 455 {V-AAI-3S} τὴν 3588 {T-ASF} σφραγῖδα 4973 {N-ASF} τὴν 3588 {T-ASF} ἑβδόμην, 1442 {A-ASF} ἐγένετο 1096 {V-2ADI-3S} σιγὴ 4602 {N-NSF} ἐν 1722 {PREP} τῷ 3588 {T-DSM} οὐρανῷ 3772 {N-DSM} ὡς 5613 {ADV} ἡμιώριον. 2256 {N-ASN} "
8,2,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} τοὺς 3588 {T-APM} ἑπτὰ 2033 {A-NUI} ἀγγέλους 32 {N-APM} οἳ 3739 {R-NPM} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἑστήκασιν, 2476 {V-RAI-3P} καὶ 2532 {CONJ} ἐδόθησαν 1325 {V-API-3P} αὐτοῖς 846 {P-DPM} ἑπτὰ 2033 {A-NUI} σάλπιγγες. 4536 {N-NPF} "
